event_id,match_id,line,slot,x,y,ball_x,ball_y,dx_from_line
9636e345-e3df-42ff-aa4e-1c0e649671a4,3930158,back,3,41.96392496896565,39.5147749794267,33.0,17.0,-2.066759713853685
9636e345-e3df-42ff-aa4e-1c0e649671a4,3930158,back,4,42.882236480455504,56.655122208856746,33.0,17.0,-1.1484482023638307
9636e345-e3df-42ff-aa4e-1c0e649671a4,3930158,mid,5,59.64259894276691,22.9975153597277,33.0,17.0,-1.3151879674302407
9636e345-e3df-42ff-aa4e-1c0e649671a4,3930158,mid,6,61.19364414938415,42.86246334047913,33.0,17.0,0.2358572391869984
9636e345-e3df-42ff-aa4e-1c0e649671a4,3930158,mid,7,62.03711763844039,58.03056963238479,33.0,17.0,1.0793307282432423
90865c27-6df4-48f7-a4e7-583d8e39e6fb,3930158,back,0,44.27463525111569,45.20199428343679,43.2,46.3,4.178494777001724
90865c27-6df4-48f7-a4e7-583d8e39e6fb,3930158,back,1,26.134481344687693,45.92681234763385,43.2,46.3,-13.961659129426273
90865c27-6df4-48f7-a4e7-583d8e39e6fb,3930158,back,2,55.55353405505282,50.09206258956131,43.2,46.3,15.457393580938856
90865c27-6df4-48f7-a4e7-583d8e39e6fb,3930158,back,3,36.095620106298675,52.28614401395839,43.2,46.3,-4.000520367815291
90865c27-6df4-48f7-a4e7-583d8e39e6fb,3930158,back,4,38.42243161341495,65.39924966961831,43.2,46.3,-1.6737088606990156
90865c27-6df4-48f7-a4e7-583d8e39e6fb,3930158,mid,5,65.84746494463242,28.375866481367567,43.2,46.3,3.636771800779016
90865c27-6df4-48f7-a4e7-583d8e39e6fb,3930158,mid,6,64.41657829988534,35.96014564537583,43.2,46.3,2.2058851560319397
90865c27-6df4-48f7-a4e7-583d8e39e6fb,3930158,mid,7,56.36803618704245,55.20706079930796,43.2,46.3,-5.842656956810956
323b0908-fdd7-4e52-864c-46a677ba0589,3930158,back,0,51.20000076293945,6.199999809265137,68.9,73.9,2.309588179118208
323b0908-fdd7-4e52-864c-46a677ba0589,3930158,back,1,48.61579080890345,6.939231026646748,68.9,73.9,-0.27462177491779727
