match_id,event_id,minute,type,poss_elapsed,ball_x,ball_y,n_def,back_line_x,mid_line_x,line_sep,back_centroid_y,mid_centroid_y,back_width,mid_width,back_x_scatter,mid_x_scatter,back_gap_min,back_gap_max,mid_gap_min,highest_att_x
3930158,212e6468-a488-4591-9c05-21cf5b24656b,38,Ball Receipt*,18,72.1,43.4,8,45.251764930198945,57.75071458733036,12.498949657131412,40.74353849657158,32.10004237674435,26.50078591448147,12.185744088587079,3.1240872737721994,5.149154796112722,1.1308771317900579,10.659776923793395,5.225242523818778,44.64320910891415
3930158,f11a825c-b6de-44c8-bfa5-06370d0b0e88,38,Duel,18,73.4,42.9,8,45.251764930198945,57.75071458733036,12.498949657131412,40.74353849657158,32.10004237674435,26.50078591448147,12.185744088587079,3.1240872737721994,5.149154796112722,1.1308771317900579,10.659776923793395,5.225242523818778,44.64320910891415
3930158,c4d18f48-c1f5-49ec-820d-4077e6e80b6e,40,Interception,27,25.1,56.0,8,28.878015884346734,42.51912593290192,13.641110048555188,60.26365654361316,63.346771225381445,24.964119998812087,20.353289157080347,3.079334882573689,4.594445396592006,2.4576397228397298,9.359592758463876,2.138620409690219,7.605641661532928
3930158,f0c61b57-f61f-4699-a81b-a325d81e045c,46,Ball Receipt*,5,46.4,35.9,10,40.38930307846488,57.92057038740205,17.531267308937174,29.624308994890317,33.78434037756123,19.342790898823697,26.691137047216976,4.311930191517626,5.259495335057816,0.6879716763954704,12.261591713360229,0.7731633760307588,30.44720315047342
3930158,fde8109c-e4f7-4e77-a55e-e8046917276f,46,Miscontrol,5,45.6,40.5,10,39.6686726989164,57.118561645484235,17.44988894656783,35.027177357406,39.07743392776952,20.207309074844712,27.242222565127285,4.525488975997817,5.270986479279123,0.3427975912443131,12.14115623504561,0.3153930276884509,29.67547258102106
3930158,d502753e-e4af-4733-943f-da9da81d6008,47,Foul Won,9,78.1,5.2,9,33.334244288182745,46.46656534516132,13.132321056978576,68.7824329826533,74.49000864402399,20.165032723785956,16.255993088106266,5.094715784771422,3.2667440514845474,1.7375926176100833,7.00228304895753,2.7743126799384186,28.421431276753736
3930158,2f6b1f58-fdbf-4f3b-88ca-aee802515d02,49,Ball Receipt*,5,57.4,31.7,9,49.235293308525186,58.0298180628258,8.79452475430061,26.678180446904133,31.948029707710973,22.803210783841237,40.4548268107776,5.349156746790901,4.267599370325192,0.23562315544088364,14.626476450255886,1.5388551028179904,28.612421052100842
3930158,5329e547-b293-4ed5-9ea6-875231ba9947,49,Carry,5,57.4,31.7,9,49.235293308525186,58.0298180628258,8.79452475430061,26.678180446904133,31.948029707710973,22.803210783841237,40.4548268107776,5.349156746790901,4.267599370325192,0.23562315544088364,14.626476450255886,1.5388551028179904,28.612421052100842
3930158,f0bcd70f-040e-4f06-b6c3-968c8119353c,53,Ball Receipt*,12,54.8,3.2,8,54.756089969591415,65.98377275881988,11.227682789228467,22.912264441448993,38.03696150812362,36.41576748286171,35.30984861014571,5.589391406391277,2.553598451919838,1.6796018400881074,14.2042123594699,8.450144455847976,40.7798514272564
3930158,19c768be-d902-4555-a035-9bdc35d304ca,53,Carry,12,54.8,3.2,8,54.756089969591415,65.98377275881988,11.227682789228467,22.912264441448993,38.03696150812362,36.41576748286171,35.30984861014571,5.589391406391277,2.553598451919838,1.6796018400881074,14.2042123594699,8.450144455847976,40.7798514272564
3930158,b32cc732-4237-4285-81b9-5be80d57acf4,61,Ball Receipt*,8,56.3,3.2,8,42.75696718852286,60.51105947814781,17.75409228962495,39.928378372241646,26.323635731859298,45.5541872986222,53.01344312271241,5.438836988201304,4.5744671356442215,5.269738035568693,18.502619906248505,10.184484399021514,33.97120593313572
3930158,1d4eb228-e072-43d0-9c2c-cda5be3cdece,61,Carry,8,56.3,3.2,8,42.75696718852286,60.51105947814781,17.75409228962495,39.928378372241646,26.323635731859298,45.5541872986222,53.01344312271241,5.438836988201304,4.5744671356442215,5.269738035568693,18.502619906248505,10.184484399021514,33.97120593313572
3930158,7710b3ed-0094-4db7-9d95-578dd29fdbb4,61,Pass,9,56.3,5.2,8,45.42439533759683,61.289352081663544,15.864956744066717,37.2809846296195,25.059919310083064,41.74552920241395,50.27933504175918,6.067240889922206,5.01862393904428,6.288650864769373,13.705786589626221,7.181830035045621,35.998554507339044
3930158,3a0dc7b8-2e0a-42a4-a018-c1e013cb7012,61,Ball Receipt*,9,51.6,10.8,8,46.07290010598539,60.510475988931915,14.437575882946525,34.762201927879275,23.682935046995457,42.04443511960454,47.16628804735197,6.37842221692181,5.968254062942222,5.449037288759577,14.064756017502077,4.953380251616991,28.778180978639256
3930158,cff7c270-a140-46fb-af0d-7e7aecc2d3e6,61,Carry,9,51.6,10.8,8,46.07290010598539,60.510475988931915,14.437575882946525,34.762201927879275,23.682935046995457,42.04443511960454,47.16628804735197,6.37842221692181,5.968254062942222,5.449037288759577,14.064756017502077,4.953380251616991,28.778180978639256
3930158,7198b688-3184-4871-8643-60d6f1e5eaed,61,Ball Receipt*,22,65.0,8.5,9,50.5620806191181,67.19433101014906,16.632250391030958,15.23868863694637,22.4828335855706,43.061155807651055,35.225020418134974,2.8597504030770047,2.5146090549882745,5.772206666739123,17.234110172110384,7.764762572016743,33.2089882549634
3930158,86014bc9-21cb-47a5-a007-9d68b0a1ada2,61,Carry,22,65.0,8.5,9,50.5620806191181,67.19433101014906,16.632250391030958,15.23868863694637,22.4828335855706,43.061155807651055,35.225020418134974,2.8597504030770047,2.5146090549882745,5.772206666739123,17.234110172110384,7.764762572016743,33.2089882549634
3930158,142d5ba0-52dc-41ac-89f0-43aff7439902,61,Foul Won,24,69.0,25.3,9,50.93829535510991,62.15285633135565,11.214560976245743,53.369189224690146,59.748521603425324,32.420329088096125,37.97544698998467,3.3281706691708672,2.9125742934834626,0.8572536734206437,20.29042331269919,3.9841007683550203,51.88377601757711
3930158,c12acaac-4ab3-4f05-8846-b3fa592f7a79,71,Ball Receipt*,15,56.0,19.7,8,55.87669432625872,66.2957116037092,10.419017277450472,41.875142837096504,23.489377862454102,22.351017741314866,15.012865686704675,5.213062586204009,0.6547187080487876,0.2862964032621278,9.365451025736704,7.125813838840692,42.958364572102276
3930158,e9ad0bba-8818-4776-b92d-cb9317a845b2,71,Carry,15,56.0,19.7,8,55.87669432625872,66.2957116037092,10.419017277450472,41.875142837096504,23.489377862454102,22.351017741314866,15.012865686704675,5.213062586204009,0.6547187080487876,0.2862964032621278,9.365451025736704,7.125813838840692,42.958364572102276
3930158,092d8622-e1ac-4066-8620-31f113028e0a,77,Ball Receipt*,28,74.7,52.2,10,31.740340417493165,49.182004145339945,17.44166372784678,33.31936555207182,23.38715664426047,49.07530266250714,21.59856080943814,7.125899892659831,3.079985326398462,2.068053558992702,22.127578864234586,0.07267760498981346,23.514342640055943
3930158,3a46f6de-a7ba-4316-b7ff-730097fa0181,81,Dispossessed,11,76.8,15.5,10,38.08022124631527,48.7863907842328,10.706169537917532,62.324000321237484,62.24475635096155,31.595001408373363,39.74327672640068,3.2561092704666748,3.701434515994231,2.428087442631238,15.693861805674622,4.432327948915997,37.899689647831636
3930159,ccef98de-f2a2-49c4-9453-1f1368f920cc,0,Ball Receipt*,5,42.5,22.9,10,36.953175865108406,52.88149154582599,15.928315680717581,17.370006791558566,24.519212186684737,17.730260458253802,25.767473423535847,5.607580793170277,3.691030918874533,0.2817277656520645,5.922722892870212,5.576461173249783,8.66045502243567
3930159,d715c93f-f866-46fe-af3f-9417608e9e6f,0,Pass,5,42.5,22.9,10,36.953175865108406,52.88149154582599,15.928315680717581,17.370006791558566,24.519212186684737,17.730260458253802,25.767473423535847,5.607580793170277,3.691030918874533,0.2817277656520645,5.922722892870212,5.576461173249783,8.66045502243567
3930159,cd732a9e-d3ef-4edc-bfd1-3fd136f2fdf0,0,Ball Receipt*,7,51.4,20.3,10,37.988319993325156,52.01023104960358,14.021911056278427,20.936313577417703,28.003576271946137,15.018568861376423,22.86481312176391,6.039651407491865,2.4150129667330464,1.7601989514003407,7.322009673522231,3.800395510164236,29.60668306281923
3930159,b7973856-590b-4026-ba81-0d59146c8334,0,Carry,7,51.4,20.3,10,37.988319993325156,52.01023104960358,14.021911056278427,20.936313577417703,28.003576271946137,15.018568861376423,22.86481312176391,6.039651407491865,2.4150129667330464,1.7601989514003407,7.322009673522231,3.800395510164236,29.60668306281923
3930159,cf5778af-93ab-4966-aca0-9a49430d70ba,0,Pass,7,51.4,20.1,10,38.866241336055374,52.37702287377243,13.510781537717058,20.366934807811937,27.312056741396603,14.309460000721394,22.02641811368469,6.011118565035124,2.331802387560991,1.7755376182005875,7.184260263158627,2.5540341145099887,30.602398980853224
3930159,b4f5fa7b-ad04-4275-962e-14dec26b968a,0,Pass,10,43.4,20.3,10,43.968686130388434,55.57301819189699,11.604332061508558,21.76341332690645,28.014857169940502,17.766269874072698,25.36331843686566,4.859376819726699,2.4590019880384535,1.5075799297021462,7.620268422961281,1.936469149763191,35.99361663947073
