update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
2850,2188800,0.00016870967741935484,512.8,0.54,1.537941,83.88,25670,-0.007133,0.015617,0.003204,2.880655,0.004975,0.053314,0.811024,0.579736,0.232086,0.419817,0.889974,0.084635,0.998698,1.159631,4.0,0.924723,0.002468,0.058874,0.013936,0.0
2900,2227200,0.00016640552995391702,512.9,0.51,1.523699,92.91,26089,-0.008238,0.016973,0.002796,2.920415,0.005736,0.070953,0.528262,0.755972,0.148395,0.736114,0.89987,0.020833,0.997396,1.161439,6.0,0.933624,0.002012,0.054207,0.010157,0.0
2950,2265600,0.00016410138248847925,513.6,0.48,1.49681,79.27,26526,-0.007418,0.02172,0.001972,2.867439,0.004506,0.050171,0.732336,0.814403,-0.367886,0.384511,0.858333,0.0,0.986979,1.258992,3.0,0.951472,0.001759,0.038746,0.008023,0.0
3000,2304000,0.00016179723502304146,513.3,0.55,1.533258,99.42,26927,-0.008444,0.013932,0.003678,2.873919,0.005247,0.06665,0.563042,0.588726,0.157924,0.678401,0.886589,0.007812,1.0,1.158549,7.0,0.963573,0.001545,0.027798,0.007083,0.0
3050,2342400,0.00015949308755760366,512.7,0.51,1.49558,99.64,27327,-0.009204,0.01984,0.005776,2.894554,0.005912,0.070068,0.644633,0.465237,0.147632,0.708941,0.895443,0.0,1.0,1.16666,3.0,0.973007,0.00138,0.019456,0.006157,0.0
3100,2380800,0.0001571889400921659,512.8,0.47,1.485563,72.8,27758,-0.009429,0.023607,0.001862,2.901758,0.005676,0.071716,0.624064,0.791176,0.378246,0.074245,0.839974,0.036458,0.986979,1.267181,6.0,0.978686,0.001245,0.014741,0.005328,0.0
3150,2419200,0.0001548847926267281,509.8,0.43,1.40447,91.72,28215,-0.007234,0.021301,0.001756,2.961473,0.005075,0.056427,0.836598,0.838641,0.233262,0.149092,0.914583,0.058594,1.0,1.102147,4.0,0.981904,0.001107,0.012198,0.00479,0.0
3200,2457600,0.00015258064516129028,515.1,0.47,1.477246,80.12,28643,-0.007561,0.02447,0.002736,2.81164,0.004319,0.04715,0.531171,0.713697,0.031209,0.585554,0.835286,0.106771,0.988281,1.325756,7.0,0.984435,0.001003,0.00997,0.004593,0.0
3250,2496000,0.00015027649769585252,511.1,0.56,1.57092,98.63,29063,-0.00738,0.022916,0.002692,2.968671,0.004126,0.040375,0.768731,0.704391,0.231018,0.141559,0.861719,0.0,0.998698,1.223785,1.0,0.986327,0.000887,0.008772,0.004013,0.0
3300,2534400,0.00014797235023041472,508.1,0.59,1.60434,96.36,29466,-0.006658,0.030772,0.003048,2.908128,0.003344,0.028351,0.604678,0.63458,0.217492,0.562632,0.858073,0.013021,1.0,1.27381,5.0,0.987759,0.000794,0.007924,0.003522,0.0
