update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,entropy,approx_kl,clipfrac,ev,phi_r2,ev_resid,h_dir_car,h_dir_off,h_spd_car,h_spd_off,h_ball_car,h_ball_off
4000,3072000,0.00020785714285714282,511.3,0.46,1.424927,95.65,38269,-0.013371,0.008967,2.818713,0.004876,0.054596,0.671237,0.436183,0.598583,1.842723,1.852435,0.900016,0.956161,0.456593,0.0
4010,3079680,0.00020762672811059908,511.2,0.47,1.451948,90.1,38360,-0.013951,0.010535,2.82665,0.006001,0.075165,0.501953,0.299614,0.584008,1.755876,1.863498,0.932596,0.961234,0.463082,0.0
4020,3087360,0.00020739631336405526,511.2,0.47,1.446496,89.36,38447,-0.014014,0.02875,2.801122,0.00603,0.078339,0.664188,0.485867,0.394818,1.828834,1.839946,0.91155,0.95938,0.335327,0.0
4030,3095040,0.00020716589861751152,511.2,0.49,1.46758,77.47,38545,-0.012905,0.019084,2.802187,0.00558,0.072113,0.727958,0.523241,0.436948,1.786032,1.835986,0.904455,0.96412,0.419089,0.0
4040,3102720,0.0002069354838709677,511.2,0.58,1.609944,89.44,38633,-0.013072,0.023179,2.782796,0.005809,0.076904,0.553638,0.231951,0.523598,1.720773,1.806986,0.911289,0.972932,0.527519,0.0
4050,3110400,0.00020670506912442394,511.2,0.56,1.573124,79.4,38729,-0.013528,0.022075,2.779893,0.004743,0.057709,0.701475,0.468227,0.446075,1.769065,1.820303,0.868986,0.954407,0.380492,0.0
4060,3118080,0.00020647465437788017,511.2,0.55,1.546933,78.75,38828,-0.012616,0.024332,2.763888,0.005239,0.067291,0.612442,0.203736,0.58003,1.812949,1.80994,0.851277,0.948445,0.402954,0.0
4070,3125760,0.00020624423963133638,511.2,0.61,1.627739,84.77,38915,-0.012464,0.020103,2.810253,0.004541,0.05072,0.556048,0.290754,0.587415,1.81437,1.859293,0.908109,0.947354,0.384875,0.0
4080,3133440,0.00020601382488479264,511.2,0.58,1.621633,88.68,39002,-0.011574,0.032309,2.79111,0.004872,0.056152,0.60809,0.342963,0.41712,1.777935,1.835433,0.934462,0.953902,0.425079,0.0
4090,3141120,0.00020578341013824882,511.2,0.55,1.555656,78.85,39096,-0.013187,0.01949,2.803236,0.006202,0.087555,0.625199,0.491478,0.42475,1.762567,1.862525,0.917821,0.938144,0.395238,0.0
4100,3148800,0.00020555299539170506,511.2,0.65,1.67213,84.19,39187,-0.012588,0.012355,2.83299,0.005558,0.072449,0.68164,0.541326,0.449675,1.756344,1.893673,0.934485,0.937237,0.493206,0.0
4110,3156480,0.00020532258064516126,511.2,0.62,1.667847,89.44,39273,-0.011927,0.022964,2.849797,0.004594,0.053802,0.661334,0.36793,0.489735,1.810512,1.889464,0.94298,0.958086,0.463884,0.0
4120,3164160,0.0002050921658986175,511.2,0.49,1.486384,94.79,39351,-0.010756,0.017048,2.837849,0.004452,0.049438,0.840634,0.727546,0.424715,1.762285,1.891306,0.914225,0.94577,0.529853,0.0
4130,3171840,0.0002048617511520737,511.2,0.51,1.542019,88.32,39443,-0.012673,0.027513,2.855917,0.005151,0.06601,0.471344,0.354582,0.402998,1.764092,1.888991,0.960437,0.964942,0.49945,0.0
4140,3179520,0.00020463133640552994,511.2,0.49,1.483507,83.27,39533,-0.011687,0.016935,2.828203,0.004191,0.04538,0.69167,0.549448,0.455318,1.790458,1.84744,0.994067,0.972095,0.437316,0.0
4150,3187200,0.00020440092165898614,511.2,0.38,1.352534,78.33,39633,-0.012146,0.025162,2.836325,0.004603,0.05011,0.615879,0.45769,0.329331,1.735378,1.871405,0.977916,0.962989,0.48984,0.0
4160,3194880,0.00020417050691244238,511.2,0.52,1.551359,93.28,39717,-0.014206,0.023945,2.835459,0.006253,0.090088,0.416484,0.471864,0.116881,1.807744,1.870803,0.963041,0.960972,0.435694,0.0
4170,3202560,0.0002039400921658986,511.2,0.45,1.435818,80.86,39811,-0.012891,0.021351,2.799418,0.004966,0.056152,0.637927,0.604795,0.274282,1.720589,1.845889,0.909405,0.951856,0.429467,0.0
4180,3210240,0.0002037096774193548,511.2,0.6,1.649197,87.35,39900,-0.014764,0.019026,2.802209,0.005872,0.075684,0.342388,0.143033,0.589703,1.769477,1.851288,0.954076,0.952314,0.382617,0.0
4190,3217920,0.00020347926267281105,511.2,0.47,1.435509,75.83,40001,-0.013927,0.020584,2.811848,0.00627,0.0867,0.59669,0.51897,0.279769,1.71982,1.864164,0.95767,0.950534,0.462469,0.0
4200,3225600,0.00020324884792626726,511.2,0.57,1.615473,84.3,40091,-0.011959,0.014544,2.81288,0.005135,0.062744,0.783188,0.418477,0.645705,1.724071,1.868475,0.961303,0.938292,0.517777,0.0
4210,3233280,0.0002030184331797235,511.2,0.46,1.443091,69.85,40200,-0.011401,0.027013,2.783711,0.004657,0.052124,0.765746,0.614588,0.395426,1.718188,1.833607,0.906135,0.947115,0.442881,0.0
4220,3240960,0.0002027880184331797,511.2,0.52,1.575828,76.44,40300,-0.014492,0.034751,2.798921,0.006175,0.077362,0.463505,0.34015,0.280642,1.714123,1.828774,0.985926,0.96433,0.622175,0.0
4230,3248640,0.0002025576036866359,511.2,0.49,1.514845,81.01,40394,-0.013507,0.017972,2.805506,0.005081,0.061401,0.693742,0.285451,0.630455,1.799045,1.841508,0.956851,0.965288,0.490563,0.0
4240,3256320,0.00020232718894009217,511.2,0.57,1.621141,77.2,40493,-0.012665,0.026836,2.823668,0.005405,0.065735,0.482862,0.453519,0.158368,1.64164,1.853531,0.999222,0.969057,0.455665,0.0
4250,3264000,0.00020209677419354835,511.2,0.62,1.68212,87.1,40581,-0.012727,0.025263,2.838295,0.005799,0.074554,0.709412,0.687069,0.078768,1.758914,1.863386,0.961258,0.97129,0.386957,0.0
4260,3271680,0.0002018663594470046,511.2,0.62,1.692146,83.61,40674,-0.014148,0.016311,2.831865,0.006602,0.089081,0.579607,0.434244,0.415035,1.716149,1.857315,0.976666,0.971824,0.339288,0.0
4270,3279360,0.00020163594470046082,511.2,0.58,1.609995,81.79,40770,-0.012315,0.033645,2.822952,0.005354,0.067047,0.45806,0.458073,0.247649,1.705634,1.876372,0.932943,0.949836,0.33915,0.0
4280,3287040,0.00020140552995391703,511.2,0.58,1.628521,98.05,40847,-0.01141,0.034852,2.851663,0.00542,0.068268,0.570017,0.462475,0.208035,1.861789,1.886912,0.946183,0.966363,0.274722,0.0
4290,3294720,0.00020117511520737326,511.2,0.46,1.414705,96.65,40928,-0.012085,0.011782,2.820674,0.005641,0.073303,0.737935,0.566795,0.584556,1.813599,1.860407,0.906693,0.958755,0.359156,0.0
4300,3302400,0.00020094470046082947,511.2,0.51,1.524115,81.2,41024,-0.013958,0.02055,2.781433,0.005534,0.069946,0.488235,0.38028,0.435012,1.810394,1.85183,0.859769,0.923301,0.345821,0.0
4310,3310080,0.00020071428571428573,511.1,0.46,1.424748,82.27,41120,-0.013505,0.020909,2.722,0.004958,0.058319,0.615467,0.241205,0.631299,1.769561,1.799417,0.798182,0.915554,0.394708,0.0
4320,3317760,0.0002004838709677419,511.1,0.52,1.543262,71.52,41227,-0.011443,0.032892,2.744871,0.004673,0.052582,0.627565,0.40166,0.393662,1.807702,1.815796,0.877187,0.921659,0.382167,0.0
4330,3325440,0.00020025345622119814,511.1,0.48,1.51314,71.89,41336,-0.012143,0.029902,2.765494,0.005337,0.063171,0.451104,0.303672,0.280998,1.742317,1.843057,0.892545,0.923841,0.458924,0.0
4340,3333120,0.00020002304147465438,511.1,0.52,1.549502,70.59,41447,-0.012104,0.0272,2.776305,0.005196,0.060974,0.421342,0.152336,0.51468,1.808565,1.853851,0.923782,0.912824,0.570224,0.0
4350,3340800,0.00019979262672811059,511.1,0.41,1.418665,68.88,41557,-0.012551,0.023599,2.772148,0.004892,0.061768,0.499003,0.386323,0.44962,1.774948,1.837377,0.88315,0.927096,0.491888,0.0
4360,3348480,0.0001995622119815668,511.1,0.67,1.762707,76.67,41658,-0.013873,0.031954,2.759923,0.006402,0.085052,0.453203,0.451559,0.103886,1.784525,1.839336,0.901523,0.925101,0.486113,0.0
4370,3356160,0.00019933179723502303,511.1,0.39,1.360013,70.1,41768,-0.012836,0.023295,2.779579,0.005188,0.063812,0.702969,0.476482,0.483623,1.783075,1.832776,0.957798,0.94622,0.434058,0.0
4380,3363840,0.00019910138248847926,511.1,0.51,1.562146,70.25,41879,-0.012212,0.036129,2.785709,0.004696,0.056213,0.498434,0.230148,0.455937,1.74804,1.823802,0.971881,0.955244,0.524382,0.0
4390,3371520,0.00019887096774193544,511.1,0.44,1.434702,80.73,41974,-0.012601,0.024098,2.834934,0.005204,0.065704,0.559629,0.359285,0.421322,1.744373,1.862739,0.937755,0.96769,0.426401,0.0
4400,3379200,0.0001986405529953917,511.1,0.5,1.453763,74.18,42074,-0.011559,0.03006,2.825436,0.005387,0.068787,0.602274,0.496668,0.218562,1.807927,1.854242,0.939384,0.963087,0.497614,0.0
4410,3386880,0.0001984101382488479,511.0,0.49,1.466576,87.86,42155,-0.01303,0.038059,2.826757,0.005123,0.063873,0.525744,0.607407,-0.164705,1.768776,1.863252,0.966169,0.959779,0.425182,0.0
4420,3394560,0.00019817972350230414,511.1,0.47,1.465451,89.34,42238,-0.012534,0.025353,2.843925,0.005074,0.059204,0.569616,0.380379,0.359614,1.80972,1.893475,0.961256,0.949866,0.453736,0.0
4430,3402240,0.00019794930875576035,511.1,0.4,1.349489,88.03,42323,-0.013304,0.019905,2.833957,0.005187,0.064087,0.577615,0.344708,0.417522,1.7434,1.891275,0.898532,0.938773,0.408091,0.0
4440,3409920,0.00019771889400921656,511.1,0.36,1.315046,84.58,42415,-0.01277,0.011506,2.772665,0.004903,0.060516,0.783984,0.475683,0.628885,1.735571,1.826539,0.897107,0.941226,0.45319,0.0
4450,3417600,0.00019748847926267282,511.1,0.37,1.381827,83.12,42508,-0.013158,0.019629,2.799101,0.00613,0.079468,0.707664,0.576935,0.335498,1.753451,1.857772,0.842818,0.93374,0.618289,0.0
4460,3425280,0.000197258064516129,511.2,0.33,1.266371,83.72,42599,-0.010922,0.012975,2.774076,0.004231,0.047821,0.831201,0.295279,0.780324,1.708056,1.83497,0.884472,0.936975,0.442749,0.0
4470,3432960,0.00019702764976958526,511.2,0.39,1.312304,85.75,42689,-0.012114,0.015459,2.706217,0.004944,0.060944,0.537458,0.209318,0.589461,1.659471,1.76903,0.884894,0.936383,0.364554,0.0
4480,3440640,0.00019679723502304144,511.2,0.52,1.550431,80.52,42785,-0.01277,0.023456,2.718589,0.004642,0.053833,0.554163,0.21715,0.574102,1.693856,1.790136,0.873497,0.925964,0.307669,0.0
4490,3448320,0.00019656682027649767,511.2,0.59,1.677317,84.3,42877,-0.013056,0.030847,2.751577,0.005449,0.06778,0.474819,0.418764,0.353558,1.705274,1.815256,0.854349,0.932374,0.368852,0.0
4500,3456000,0.0001963364055299539,511.3,0.48,1.497814,79.38,42974,-0.011959,0.021577,2.749012,0.004927,0.055573,0.627204,0.347986,0.538506,1.775766,1.801221,0.894679,0.945304,0.351978,0.0
4510,3463680,0.00019610599078341012,511.2,0.53,1.558568,75.76,43075,-0.010795,0.022517,2.751265,0.004746,0.053345,0.544237,0.413034,0.334985,1.715802,1.821529,0.883676,0.934183,0.411744,0.0
4520,3471360,0.00019587557603686638,511.3,0.54,1.557799,73.02,43182,-0.012632,0.044852,2.77424,0.004738,0.054291,0.412556,0.379568,0.103317,1.795957,1.819915,0.939976,0.952553,0.482525,0.0
4530,3479040,0.00019564516129032256,511.3,0.49,1.502052,85.55,43264,-0.011558,0.018299,2.834025,0.004674,0.053589,0.583702,0.443114,0.458349,1.777899,1.868966,0.921656,0.963633,0.431783,0.0
4540,3486720,0.0001954147465437788,511.3,0.42,1.408442,86.79,43353,-0.012323,0.029437,2.826188,0.005015,0.06134,0.550919,0.58763,-0.044138,1.860584,1.86067,0.914546,0.96489,0.41875,0.0
4550,3494400,0.00019518433179723497,511.3,0.47,1.479678,79.93,43446,-0.012334,0.015894,2.852617,0.004365,0.050659,0.56087,0.341259,0.632318,1.791916,1.868833,0.946235,0.975662,0.514467,0.0
4560,3502080,0.00019495391705069123,511.4,0.54,1.554683,83.82,43537,-0.011726,0.025489,2.835504,0.005202,0.067841,0.726236,0.535802,0.415921,1.753309,1.881395,0.864347,0.951623,0.45116,0.0
4570,3509760,0.00019472350230414744,511.4,0.43,1.427415,81.9,43630,-0.011836,0.023182,2.829385,0.004673,0.052277,0.584489,0.395884,0.443631,1.769729,1.861543,0.93027,0.96624,0.457209,0.0
4580,3517440,0.00019449308755760367,511.4,0.53,1.548085,82.53,43725,-0.013182,0.027919,2.813446,0.005041,0.059814,0.741713,0.665771,0.229687,1.831091,1.852656,0.897834,0.955358,0.344461,0.0
4590,3525120,0.00019426267281105988,511.4,0.5,1.503857,74.47,43827,-0.012305,0.020673,2.797523,0.004771,0.05896,0.625316,0.464212,0.416642,1.770742,1.84174,0.896789,0.945651,0.332948,0.0
4600,3532800,0.0001940322580645161,511.4,0.44,1.41063,68.9,43941,-0.01306,0.023598,2.770646,0.005535,0.072205,0.310367,0.229851,0.465983,1.809505,1.829469,0.934303,0.939635,0.398573,0.0
4610,3540480,0.00019380184331797235,511.4,0.46,1.483499,77.76,44041,-0.013659,0.023802,2.775411,0.005384,0.065674,0.57883,0.357998,0.418692,1.755645,1.828174,0.897684,0.944391,0.535253,0.0
4620,3548160,0.00019357142857142853,511.4,0.45,1.464972,81.05,44134,-0.010511,0.017092,2.741577,0.004162,0.042236,0.657678,0.358652,0.579034,1.751647,1.802797,0.895387,0.929678,0.542951,0.0
4630,3555840,0.0001933410138248848,511.4,0.42,1.397694,66.24,44247,-0.012605,0.02574,2.768243,0.005075,0.062225,0.481972,0.250124,0.438095,1.754248,1.825911,0.907051,0.944324,0.434623,0.0
4640,3563520,0.000193110599078341,511.4,0.34,1.282591,85.0,44337,-0.0137,0.02098,2.761852,0.005928,0.077667,0.670541,0.380441,0.495286,1.718158,1.817454,0.921628,0.94535,0.337078,0.0
4650,3571200,0.0001928801843317972,511.5,0.37,1.312229,73.78,44440,-0.013262,0.018491,2.770344,0.004505,0.052551,0.440166,0.256307,0.643124,1.742753,1.818907,0.913905,0.949721,0.418737,0.0
4660,3578880,0.00019264976958525344,511.5,0.42,1.427388,83.53,44535,-0.01279,0.017418,2.719994,0.004849,0.056946,0.709266,0.394438,0.595661,1.691844,1.790398,0.956921,0.929095,0.353871,0.0
4670,3586560,0.00019241935483870965,511.5,0.41,1.383177,78.49,44631,-0.012609,0.027977,2.751571,0.005027,0.058685,0.521836,0.385638,0.36846,1.734914,1.809283,0.92179,0.936846,0.388674,0.0
4680,3594240,0.0001921889400921659,511.5,0.55,1.614448,81.44,44726,-0.012631,0.029145,2.7633,0.005031,0.059906,0.43053,0.34631,0.259566,1.730056,1.807358,0.960047,0.950959,0.3349,0.0
4690,3601920,0.0001919585253456221,511.5,0.55,1.604291,74.23,44830,-0.012021,0.026821,2.742846,0.004738,0.060577,0.509049,0.233012,0.53768,1.765819,1.792842,0.964124,0.95271,0.277511,0.0
4700,3609600,0.00019172811059907832,511.5,0.52,1.540584,75.58,44932,-0.012639,0.0259,2.814515,0.005798,0.077209,0.551087,0.51538,0.16039,1.769763,1.859663,0.981494,0.960055,0.284784,0.0
4710,3617280,0.00019149769585253456,511.5,0.6,1.667471,90.97,45014,-0.012737,0.016114,2.825671,0.005536,0.072205,0.575052,0.211881,0.558048,1.831079,1.855727,0.929357,0.97236,0.260612,0.0
4720,3624960,0.00019126728110599076,511.5,0.45,1.430538,75.21,45118,-0.012503,0.02546,2.828489,0.005455,0.069153,0.62069,0.339466,0.517321,1.776812,1.872269,0.891672,0.955655,0.266844,0.0
4730,3632640,0.00019103686635944697,511.5,0.51,1.491923,73.4,45221,-0.012455,0.032559,2.846912,0.005168,0.061218,0.456961,0.400328,0.130759,1.791981,1.872374,0.951846,0.977914,0.178082,0.0
4740,3640320,0.0001908064516129032,511.6,0.56,1.587175,85.96,45309,-0.010564,0.022126,2.825914,0.004683,0.05542,0.515054,0.474081,0.304426,1.780022,1.866412,0.932965,0.967384,0.210934,0.0
4750,3648000,0.00019057603686635944,511.6,0.49,1.512773,86.35,45398,-0.012069,0.019266,2.815097,0.004844,0.05954,0.618225,0.347116,0.53808,1.870925,1.850923,0.961619,0.966192,0.213172,0.0
4760,3655680,0.00019034562211981565,511.6,0.47,1.453868,91.87,45480,-0.012712,0.014889,2.832862,0.00518,0.068878,0.57308,0.443262,0.495811,1.715331,1.86856,0.946018,0.959034,0.187431,0.0
4770,3663360,0.00019011520737327188,511.6,0.58,1.645833,83.71,45572,-0.011972,0.043721,2.831692,0.004889,0.059723,0.407915,0.276004,0.2857,1.73486,1.874015,0.963706,0.956644,0.273683,0.0
4780,3671040,0.0001898847926267281,511.6,0.58,1.639787,102.77,45642,-0.011873,0.010852,2.798546,0.003906,0.044312,0.698886,0.583129,0.432034,1.698704,1.8485,0.932737,0.948983,0.259796,0.0
4790,3678720,0.00018965437788018432,511.7,0.55,1.606726,96.77,45727,-0.010593,0.016021,2.787805,0.003808,0.042389,0.60575,0.402142,0.509769,1.737752,1.827362,0.942861,0.954461,0.281614,0.0
4800,3686400,0.00018942396313364053,511.7,0.52,1.545871,90.05,45814,-0.012144,0.019403,2.811967,0.004548,0.051422,0.63962,0.36869,0.55926,1.737994,1.84813,0.943859,0.959073,0.268732,0.0
4810,3694080,0.00018919354838709676,511.7,0.48,1.479906,79.01,45912,-0.012941,0.016978,2.822999,0.005721,0.071686,0.753346,0.252225,0.721033,1.822944,1.853914,0.979355,0.967341,0.260728,0.0
4820,3701760,0.000188963133640553,511.7,0.32,1.263055,91.47,45992,-0.012859,0.01057,2.817038,0.005344,0.065613,0.7803,0.715378,0.22934,1.871036,1.878635,0.951842,0.937068,0.345317,0.0
4830,3709440,0.00018873271889400918,511.7,0.23,1.106531,115.11,46061,-0.013046,0.012409,2.757702,0.006098,0.080353,0.813206,0.349901,0.759138,1.768665,1.82386,0.943312,0.93807,0.31776,0.0
4840,3717120,0.00018850230414746544,511.7,0.36,1.291981,102.03,46135,-0.013156,0.006549,2.764594,0.004748,0.05545,0.872911,0.239967,0.853021,1.818002,1.82715,0.909118,0.935027,0.228786,0.0
4850,3724800,0.00018827188940092165,511.8,0.37,1.347567,94.13,46221,-0.01247,0.015169,2.778402,0.00459,0.057159,0.733178,0.232458,0.703871,1.833568,1.833324,0.908434,0.946292,0.203083,0.0
4860,3732480,0.00018804147465437788,511.8,0.41,1.360362,92.68,46303,-0.011177,0.014056,2.777453,0.004322,0.042847,0.745482,0.363587,0.651146,1.834572,1.824487,0.943908,0.953049,0.141701,0.0
4870,3740160,0.00018781105990783409,511.8,0.48,1.449538,76.89,46406,-0.01261,0.026004,2.732656,0.005466,0.070282,0.498392,0.299356,0.414504,1.80881,1.783945,0.922538,0.951745,0.280391,0.0
4880,3747840,0.0001875806451612903,511.8,0.56,1.619252,76.79,46507,-0.012839,0.036526,2.74328,0.004873,0.058502,0.438955,0.234758,0.339725,1.734158,1.7791,0.912107,0.957755,0.358836,0.0
4890,3755520,0.00018735023041474655,511.8,0.44,1.426235,71.8,46614,-0.012881,0.02487,2.768972,0.004823,0.061646,0.620168,0.211017,0.610062,1.783368,1.811369,0.937681,0.949273,0.407285,0.0
4900,3763200,0.00018711981566820273,511.8,0.46,1.464459,83.78,46705,-0.011498,0.024654,2.780019,0.004362,0.048767,0.466074,0.2286,0.448022,1.818027,1.835585,0.899811,0.944614,0.341887,0.0
4910,3770880,0.000186889400921659,511.8,0.51,1.49754,84.19,46792,-0.010755,0.025739,2.794314,0.005559,0.070038,0.460515,0.404563,0.343047,1.805674,1.832469,0.941967,0.958326,0.263834,0.0
4920,3778560,0.00018665898617511518,511.8,0.44,1.452658,80.52,46889,-0.013292,0.015965,2.768416,0.005096,0.062012,0.689015,0.477102,0.519847,1.820935,1.823059,0.942194,0.942815,0.363655,0.0
4930,3786240,0.0001864285714285714,511.9,0.52,1.559993,87.42,46977,-0.01164,0.031268,2.752205,0.005531,0.071106,0.541946,0.374453,0.310318,1.806337,1.791494,0.980377,0.951013,0.476759,0.0
4940,3793920,0.00018619815668202764,511.9,0.5,1.544546,80.08,47070,-0.011404,0.022238,2.727156,0.005215,0.066101,0.608389,0.402515,0.354296,1.820069,1.763532,0.967637,0.954549,0.362113,0.0
4950,3801600,0.00018596774193548385,511.9,0.53,1.542329,74.82,47175,-0.010615,0.018047,2.762617,0.004751,0.053467,0.655242,0.275993,0.644416,1.818887,1.803987,0.965489,0.949696,0.334321,0.0
4960,3809280,0.00018573732718894009,511.9,0.55,1.574621,76.1,47277,-0.013189,0.027336,2.73788,0.005496,0.07193,0.500937,0.289554,0.437656,1.727703,1.772289,0.94847,0.966112,0.374242,0.0
4970,3816960,0.0001855069124423963,511.9,0.54,1.537819,81.22,47369,-0.012436,0.019661,2.717825,0.005602,0.068878,0.723391,0.500447,0.456632,1.807945,1.758657,0.954791,0.957015,0.337211,0.0
4980,3824640,0.00018527649769585253,512.0,0.59,1.613376,84.05,47458,-0.012034,0.012519,2.728321,0.005152,0.061401,0.587529,0.31482,0.622234,1.776585,1.768896,0.93769,0.954732,0.299394,0.0
4990,3832320,0.0001850460829493087,512.0,0.59,1.631,76.23,47561,-0.012589,0.040539,2.686635,0.004514,0.047943,0.451551,0.387096,0.129651,1.72443,1.733212,0.974733,0.95699,0.36277,0.0
5000,3840000,0.00018481566820276497,512.0,0.6,1.614173,75.24,47660,-0.013111,0.015329,2.71351,0.005587,0.074493,0.607723,0.396328,0.505051,1.681829,1.750558,0.938588,0.96268,0.311905,0.0
5010,3847680,0.00018458525345622118,512.0,0.67,1.739446,83.66,47751,-0.013029,0.017162,2.733064,0.005094,0.061798,0.561291,0.455069,0.414607,1.722548,1.784903,0.944472,0.946287,0.317286,0.0
5020,3855360,0.0001843548387096774,512.0,0.58,1.618537,82.87,47843,-0.012847,0.036517,2.732624,0.005215,0.058502,0.619343,0.490699,0.2531,1.735601,1.791026,0.93137,0.945135,0.334058,0.0
5030,3863040,0.00018412442396313364,512.0,0.61,1.672009,92.61,47923,-0.011987,0.019641,2.708044,0.00537,0.070343,0.616179,0.466314,0.381151,1.754619,1.747982,0.953759,0.95204,0.330661,0.0
5040,3870720,0.00018389400921658982,512.0,0.6,1.644062,106.65,47995,-0.011464,0.013662,2.743411,0.004975,0.056702,0.777566,0.484811,0.60155,1.731969,1.811403,0.914957,0.934651,0.238959,0.0
5050,3878400,0.00018366359447004609,512.0,0.67,1.730077,97.12,48079,-0.011895,0.02579,2.768342,0.004791,0.058167,0.674275,0.565205,0.251353,1.718689,1.814748,0.901357,0.954234,0.246788,0.0
5060,3886080,0.00018343317972350227,512.1,0.56,1.602477,84.24,48170,-0.013049,0.025975,2.749756,0.005459,0.068634,0.620865,0.350682,0.45591,1.645381,1.78744,0.930477,0.953904,0.299329,0.0
5070,3893760,0.00018320276497695853,512.1,0.61,1.617834,81.53,48262,-0.010121,0.014812,2.780675,0.004236,0.04895,0.757407,0.493759,0.594006,1.740299,1.815879,0.899079,0.95934,0.25124,0.0
5080,3901440,0.00018297235023041473,512.1,0.52,1.516263,77.65,48359,-0.011797,0.009152,2.77999,0.004447,0.048981,0.710238,0.532137,0.640336,1.657315,1.823421,0.936466,0.957399,0.276204,0.0
5090,3909120,0.00018274193548387094,512.1,0.58,1.609229,86.25,48447,-0.012367,0.017922,2.802445,0.005773,0.075775,0.725954,0.396863,0.585446,1.733869,1.852479,0.919368,0.950986,0.298035,0.0
5100,3916800,0.00018251152073732718,512.1,0.65,1.701756,98.49,48526,-0.011177,0.011662,2.833819,0.004851,0.059204,0.640508,0.506844,0.428161,1.817272,1.864884,0.93863,0.966455,0.238903,0.0
