pcf_r3,pcf_r5,pcf_r8,pcf_r12,pcf_r16,pcf_r20,pcf_r25,pcf_r30,pcf_r35,receiver_pcf,receiver_x,on_grid,receiver_def_dist,pass_length,lost_in_transit,lost_within_settle
0.986983240438348,0.9667191101811226,0.8577478063329281,0.6733089256420729,0.5575050510510726,0.5050593054436978,0.49331308814848324,0.46840486760152367,0.4514612063316242,0.9874879928795585,61.16521072387695,1,12.410898121596592,22.0127010345459,0,0
0.9919153912085567,0.9918768028028198,0.9920082356586224,0.991976689830713,0.982027122082142,0.9337941272629717,0.8886173705026316,0.8581047921770292,0.8368674966018549,0.0,37.7498779296875,0,31.528300844378435,50.8774299621582,0,0
0.976453277054032,0.9239580571564704,0.7772215078117218,0.5942154112670327,0.5205359809202562,0.486669089921293,0.4424559261253426,0.4477225887558153,0.4636435697043993,0.9632047866435646,65.61264038085938,1,10.837888804220409,34.43871307373047,1,0
0.9898828922526499,0.9774704573623045,0.8886986146862058,0.7636817293195035,0.7019624603420568,0.6866959138988195,0.6909211409428072,0.6672927470201122,0.6238776521385874,0.9810524179148277,69.20581817626953,1,14.273417143558216,18.919078826904297,1,1
0.7602441418520938,0.6367702130402932,0.5063010378028954,0.4278137397604086,0.41599886377515594,0.4449779338671576,0.4457376864180369,0.41201154510629784,0.39136112653890515,0.7543799290531692,49.579193115234375,1,3.4995586304450557,39.43497848510742,0,0
0.7161688746530217,0.5768651537093464,0.479657816706834,0.4917245039036148,0.5109052285654053,0.5102997441715218,0.4879494771977896,0.45197487109189455,0.43393581231777,0.694315829081782,76.44390869140625,1,5.506632533823352,35.892635345458984,0,1
0.8690742722732965,0.7535199990769057,0.5511273062126301,0.4614678007650086,0.4586127517190504,0.46713222781298064,0.4856309740650424,0.5177615241446352,0.5467159864213098,0.8992501058577519,61.514347076416016,1,6.322530074063441,26.517173767089844,0,0
0.8655708928178609,0.6963946598984316,0.4846348029680253,0.3591730256005363,0.25138606789502643,0.18763307251525077,0.21560279385683945,0.2919465151675597,0.3471272436964372,0.8566270327034332,84.01200866699219,1,9.388655951981352,10.872828483581543,0,0
0.9245654886436316,0.8634365706611618,0.7904719135950639,0.7403651238436341,0.7021936508828841,0.6547132103642483,0.5913872064389469,0.5178744476041104,0.45617059818799255,0.950184400031946,68.68370056152344,1,6.572513292087067,26.930755615234375,0,0
0.9906599050499236,0.9852616627554976,0.9261274344291901,0.806358916361656,0.7253073461159385,0.675538929064718,0.6443430866182651,0.6090334889552178,0.5478945542777713,0.9905647044492635,69.5155029296875,1,15.020270577649361,43.379085540771484,0,0
0.9894081998578298,0.9811615857501328,0.9340642015101254,0.8709973568545861,0.8239977559664635,0.7587399897026057,0.6850328547884487,0.6055904057767114,0.5364733876876838,0.9900014565452009,61.93030548095703,1,12.975440049794589,33.194847106933594,0,0
0.7576730478630407,0.6109940305027548,0.5077696688323439,0.5227247452243199,0.5381101986278708,0.5407054759344613,0.5241696214440904,0.47018553792853357,0.4440293564226244,0.6359345155719764,73.1029052734375,1,5.682443959576534,19.578649520874023,0,1
0.8005010944398667,0.699309018493534,0.5934840536023449,0.5172953625931788,0.4956950542106243,0.4723524954322027,0.4792557667700637,0.4985720326900195,0.5047028502231885,0.7993875206168677,65.43692779541016,1,6.343625203387185,15.616790771484375,0,1
0.9929020498630945,0.9850446562182699,0.9230850652197212,0.7896867157440637,0.7241930528575725,0.7039550479985862,0.6772162566373346,0.6341819253582835,0.5781784730875638,0.9907241088728641,64.41121673583984,1,11.74407246934942,46.274452209472656,0,0
0.9901926863961825,0.9830342976751387,0.9183351164127653,0.7797219998787761,0.7076541972093057,0.6905165147659159,0.6823218283555726,0.6693900458705512,0.6590656813899481,0.9899910069512082,51.98804473876953,1,10.582238326581624,30.6717586517334,0,1
0.7464292723958218,0.6361872262836182,0.5546353842935917,0.5367760253049787,0.532397299767267,0.48789725627556313,0.4577807114396225,0.4478993949192742,0.4546166229813616,0.6924549989646223,63.64785385131836,1,2.695041247545716,34.05825424194336,0,0
