event_id,d1,n_near,n_block,n_def,presser_line,presser_x,ball_x,ball_y,back_line_x,mid_line_x,back_gap_max,back_width,highest_att_x,att_line_x,rel_back,rel_mid,excursion,committed,engaged
08f05aa1-4131-4bb8-b810-362496ad5fb7,12.823432785470334,0,0,8,back,75.20731390792676,88.025,21.335,71.86212658618419,56.50409548592777,9.479180089620645,27.254082621836304,88.02500033378601,79.63927412996262,16.162873413815817,31.520904514072235,3.3451873217425714,False,False
08ff3357-93dd-4cca-a09b-f707b2d228f6,8.357233309821698,0,1,9,back,68.7026823645389,71.925,14.195,62.088828021644,47.217276345989376,11.475043819769713,35.13502881235674,77.05496633286185,70.62413924430317,9.836171978355999,24.70772365401062,6.6138543428949035,False,False
092d8622-e1ac-4066-8620-31f113028e0a,25.102313196665257,0,0,9,mid,61.24121651562572,39.6375,44.370000000000005,77.22720213469348,61.96574637282754,18.8084420345994,41.714007263131066,84.42495018995105,82.61271981418122,-37.58970213469348,-22.328246372827536,-15.985985619067762,False,False
0937698f-ca76-4bc8-a656-241a4eb1ce21,11.02569911717847,0,0,9,back,68.0818826168052,79.1,12.92,62.640189499633735,45.51881521057422,11.604359435933876,28.26679091517027,79.09999966621399,65.36854133841794,16.45981050036626,33.58118478942578,5.441693117171468,False,False
093c68fd-63ac-457e-a615-72be12b734e2,17.484583211012517,0,0,9,back,57.75389000772814,74.725,57.290000000000006,64.04396474072223,53.13804015692458,10.023507173092227,32.59215702244073,87.7325474303627,76.25035723918273,10.681035259277763,21.586959843075412,-6.290074732994093,False,False
094bb59a-8765-4d40-b130-43a401902a9d,2.1173257138805286,1,2,9,mid,68.8285958841272,69.9125,61.88,78.71147861184956,56.27173891043778,18.92162443529277,47.44282294502579,91.23118604214328,86.54026799535367,-8.798978611849563,13.640761089562211,-9.882882727722361,True,True
0971511c-226d-441d-8f9e-834265a31fd4,3.015665574611051,1,2,8,mid,54.3593163362073,55.3875,49.045,68.77946385283863,51.67003473678209,11.255465023951132,22.216306799920236,82.65504008210532,75.97796184304516,-13.391963852838629,3.7174652632179104,-14.420147516631332,True,False
09a42539-3664-46c0-9a99-125f89129e8b,4.477697943778741,1,1,9,back,71.28880983910051,75.6,12.155,59.91781943659347,44.42595758118088,14.612697320266268,25.774508187693897,75.60000133514404,65.59542339073651,15.682180563406526,31.174042418819113,11.37099040250704,True,False
09a4a03a-1f6e-4151-8aa4-87b0ecd3d1f2,1.390001253863225,2,2,9,mid,55.89481531445311,55.825,45.56,69.78083093932814,51.55806264956746,15.342898490460044,37.37832001569194,85.25542694188832,76.60910360328508,-13.955830939328138,4.266937350432542,-13.886015624875029,True,True
09f5d7e9-4d19-4930-a0f9-808d72b4c524,5.423831752052116,0,1,9,back,65.84719998556265,69.125,64.42999999999999,66.01960335864908,51.67098507342766,10.755610810635453,20.455828368212124,77.63517231376437,67.66923263826048,3.1053966413509215,17.45401492657234,-0.17240337308642495,False,False
09f944ba-bda1-4f2f-a1b1-9e508760ffd6,1.8808638137707188,3,3,9,back,72.52696787918481,73.0625,65.535,74.35283357858741,59.25729427462358,19.08600209122161,38.239498843564775,86.17989139434867,77.6074614739156,-1.2903335785874077,13.805205725376418,-1.8258656994025984,True,True
0a1aab91-c29c-4d54-9ea5-9da60246bd3b,3.134265196349434,2,4,8,mid,84.68822710249114,86.0125,14.62,88.82243915473109,76.17386337868152,8.777082678961719,26.083462977236227,90.76600769219813,90.31004349589355,-2.809939154731083,9.838636621318486,-4.1342120522399455,True,False
0a4e38f3-9cd2-45b9-9db9-2ff54fd85880,4.062130869292907,1,2,9,back,75.47008697183018,73.32499999999999,23.885,70.80692957537885,54.36376524205791,11.140022039368702,22.985578469916724,81.78596649671366,74.8244956693345,2.5180704246211434,18.96123475794208,4.663157396451339,True,False
0a7605cb-836c-4bd8-aa46-7e7e7117393b,1.6838912901293512,2,3,9,mid,50.55106739852292,48.91250000000001,49.895,62.441281777998846,47.1239964446921,24.529742897823432,35.910946571035176,72.95521944260963,66.94159037455616,-13.528781777998837,1.788503555307912,-11.890214379475928,True,True
0aa1cde1-1b60-4852-a44b-3636049609b1,7.698282224548077,0,1,8,back,60.33119861364217,65.0125,18.87,58.05442948830539,48.47231507947862,11.658693672663404,27.39908152067738,80.8345090621765,72.68205515169836,6.958070511694615,16.540184920521384,2.2767691253367843,False,False
0afe3203-47aa-47bd-a760-dcd4f82a6a3c,1.1130533100908728,1,1,9,back,80.45399855551247,80.9375,24.905,71.55201455012929,52.595016570784146,19.85768583609685,36.95538376537762,80.9375,75.73773164058504,9.385485449870714,28.342483429215854,8.901984005383184,True,True
0b00bf61-cdba-4907-99ed-646f6fcd0606,0.8812349908072249,1,3,9,back,61.98710255067061,62.825,45.645,63.43282609870507,49.18755585959132,12.778654386156596,35.548628668783074,77.94057900681116,73.13233966115648,-0.6078260987050683,13.637444140408682,-1.445723548034458,True,True
0b0a51cf-0802-4ba7-a471-c5264ce41045,1.4744159503912935,1,3,9,mid,56.58635364199546,56.35,23.035,64.54984251174234,52.87404630861303,12.402971456978442,26.157617101988237,75.95172677610793,71.34773368859987,-8.19984251174234,3.4759536913869695,-7.963488869746882,True,True
0b1fe559-856c-4fb9-b2b9-828ba3e91a0b,11.02569911717847,0,0,9,back,68.0818826168052,79.1,12.92,62.640189499633735,45.51881521057422,11.604359435933876,28.26679091517027,79.09999966621399,65.36854133841794,16.45981050036626,33.58118478942578,5.441693117171468,False,False
0b3927e6-fab0-4062-b0a1-8664ee4ee4e2,9.861146525565855,0,1,9,back,61.01899446176416,69.38749999999999,10.37,63.949438913028054,46.74219217656571,13.877325769592712,26.790117221277065,74.0531085664692,70.7714643798828,5.438061086971935,22.64530782343428,-2.930444451263895,False,False
0b544cf8-7d69-476c-ba6b-c4b8ce88a7eb,7.574887877045052,0,2,9,back,67.45038636705405,66.7625,65.45,62.75557381586064,47.79444879561656,15.121427586351778,34.47144580089242,75.43958575274715,69.9568772693185,4.00692618413936,18.968051204383443,4.694812551193408,False,False
0b5666d4-251d-45a6-8369-b024ccdf44f6,10.193126512513045,0,0,9,back,70.26448951401746,80.4125,13.26,64.20926371261581,54.26082838388969,15.631527563309437,34.69068447733779,80.41249966621399,71.91347578238363,16.203236287384186,26.151671616110306,6.055225801401647,False,False
0b740c7a-5228-4b4e-8ef5-60c43129a48d,0.39494199134973634,1,3,9,mid,46.94511758398845,47.33749999999999,37.06,77.40312172665679,49.31772374614431,10.809806299414646,33.3386883123311,81.3483444025236,78.46037080992932,-30.0656217266568,-1.9802237461443184,-30.458004142668344,True,True
0b75f2c0-7c34-4800-af04-afc5a8382879,13.99679913298017,0,0,8,back,88.2945266292576,98.4375,28.39,78.23651062372947,59.47664328288774,13.713443715026916,28.776874787477617,98.4375,88.81732331004122,20.200989376270527,38.96085671711226,10.058016005528131,False,False
0b8a0dbb-ae2f-4ac3-a826-23949122f89e,4.669750228673632,1,3,9,back,59.92644590856993,63.6125,28.39,67.23201317037348,51.50791786798801,7.447744538364965,17.778333490431894,84.20291819156681,78.81481708013551,-3.61951317037348,12.104582132011984,-7.305567261803546,True,False
0b958653-790d-4120-be0c-1885570129f2,7.967738667439553,0,3,9,back,65.89384278064149,61.6,65.705,61.02447506018295,50.1814815534585,15.048701102753512,40.07946325300294,81.99874262466649,67.7717072904918,0.5755249398170506,11.418518446541505,4.869367720458541,False,False
0bcf72ff-067b-4b5a-ae03-916af744c29c,2.9239979829308362,1,3,9,back,65.59075716968516,68.425,19.72,68.76726608065924,53.98122009475562,29.192096067829954,39.45418403173296,77.51908601405944,73.28576057897814,-0.34226608065924324,14.443779905244376,-3.1765089109740785,True,True
0bd0f05d-ad87-4dbb-b868-d819c9d3491f,2.842855945713735,1,3,9,back,63.62783457352434,65.7125,14.875,64.62799730855998,51.2114035622582,10.214733790966932,23.195545392519747,73.66540066574247,68.63779166442593,1.0845026914400222,14.501096437741808,-1.0001627350356443,True,True
0bdcfb36-5362-4652-97b1-15d4be2d4ba0,11.575935737903437,0,0,8,back,63.19917002832156,73.32499999999999,16.064999999999998,61.392744079180474,46.20209659286021,12.031635298201872,29.257813485111612,85.86448768029476,74.53630553975941,11.932255920819514,27.12290340713978,1.8064259491410866,False,False
0bdfd021-9699-42a3-9ef7-c5269c5f8c72,1.2515640844943956,1,1,9,back,63.342804449702385,64.575,5.185,60.533581603541414,47.479440933750155,12.34670206364467,30.33014191282054,75.14535972072676,66.82758977047602,4.041418396458589,17.095559066249848,2.8092228461609707,True,True
0bebca3e-0ae1-4d45-b3a7-e2ad9523cb1d,7.1110344773610725,0,1,9,back,75.01930789194424,81.725,48.195,70.4572991465268,53.1871728607788,12.443749807717566,30.18764329955857,82.79246247277888,77.8707353563678,11.267700853473201,28.537827139221193,4.562008745417444,False,False
