adv_floor,adv_exp,n_events,lam_max,logL,dlogL
0.55,13.6,48,0.3272,-430.712,-5.1362
0.55,13.8,48,0.3273,-430.7241,-5.1483
0.55,14.0,48,0.3274,-430.7358,-5.16
0.55,14.2,48,0.3275,-430.7471,-5.1713
0.55,14.4,48,0.3276,-430.758,-5.1822
0.55,14.6,48,0.3276,-430.7685,-5.1927
0.55,14.8,48,0.3277,-430.7786,-5.2028
0.55,15.0,48,0.3278,-430.7883,-5.2125
0.55,15.2,48,0.3279,-430.7977,-5.2219
0.55,15.4,48,0.3279,-430.8068,-5.231
0.55,15.6,48,0.328,-430.8155,-5.2397
0.55,15.8,48,0.3281,-430.8239,-5.2481
0.55,16.0,48,0.3281,-430.832,-5.2561
0.56,0.4,48,0.2029,-431.4745,-5.8987
0.56,0.6,48,0.212,-431.131,-5.5552
0.56,0.8,48,0.2205,-430.8516,-5.2757
0.56,1.0,48,0.2284,-430.6227,-5.0469
0.56,1.2,48,0.2357,-430.4344,-4.8586
0.56,1.4,48,0.2425,-430.2792,-4.7033
0.56,1.6,48,0.2487,-430.1512,-4.5754
0.56,1.8,48,0.2545,-430.0461,-4.4702
0.56,2.0,48,0.2598,-429.9602,-4.3844
0.56,2.2,48,0.2647,-429.8909,-4.3151
0.56,2.4,48,0.2692,-429.8357,-4.2599
0.56,2.6,48,0.2733,-429.7928,-4.2169
0.56,2.8,48,0.277,-429.7605,-4.1846
0.56,3.0,48,0.2805,-429.7374,-4.1615
0.56,3.2,48,0.2836,-429.7223,-4.1465
0.56,3.4,48,0.2865,-429.7142,-4.1384
0.56,3.6,48,0.2892,-429.7122,-4.1363
0.56,3.8,48,0.2917,-429.7154,-4.1395
0.56,4.0,48,0.2939,-429.7231,-4.1473
0.56,4.2,48,0.296,-429.7348,-4.1589
0.56,4.4,48,0.2979,-429.7497,-4.1739
0.56,4.6,48,0.2996,-429.7676,-4.1918
0.56,4.8,48,0.3012,-429.7878,-4.212
0.56,5.0,48,0.3027,-429.8101,-4.2343
0.56,5.2,48,0.304,-429.834,-4.2582
0.56,5.4,48,0.3053,-429.8594,-4.2835
0.56,5.6,48,0.3065,-429.8858,-4.3099
0.56,5.8,48,0.3075,-429.9131,-4.3372
0.56,6.0,48,0.3085,-429.941,-4.3652
0.56,6.2,48,0.3094,-429.9694,-4.3936
0.56,6.4,48,0.3103,-429.9981,-4.4223
0.56,6.6,48,0.3111,-430.027,-4.4512
0.56,6.8,48,0.3118,-430.0559,-4.4801
0.56,7.0,48,0.3125,-430.0847,-4.5089
0.56,7.2,48,0.3131,-430.1134,-4.5376
0.56,7.4,48,0.3137,-430.1419,-4.566
0.56,7.6,48,0.3143,-430.17,-4.5942
0.56,7.8,48,0.3148,-430.1978,-4.6219
0.56,8.0,48,0.3153,-430.2251,-4.6493
0.56,8.2,48,0.3157,-430.252,-4.6761
0.56,8.4,48,0.3162,-430.2783,-4.7025
0.56,8.6,48,0.3166,-430.3042,-4.7284
0.56,8.8,48,0.3169,-430.3295,-4.7537
0.56,9.0,48,0.3173,-430.3542,-4.7784
0.56,9.2,48,0.3176,-430.3784,-4.8025
0.56,9.4,48,0.3179,-430.4019,-4.8261
0.56,9.6,48,0.3182,-430.4248,-4.849
0.56,9.8,48,0.3185,-430.4472,-4.8714
0.56,10.0,48,0.3187,-430.4689,-4.8931
0.56,10.2,48,0.319,-430.49,-4.9142
0.56,10.4,48,0.3192,-430.5106,-4.9347
0.56,10.6,48,0.3194,-430.5305,-4.9546
0.56,10.8,48,0.3196,-430.5498,-4.974
0.56,11.0,48,0.3198,-430.5685,-4.9927
0.56,11.2,48,0.32,-430.5867,-5.0109
0.56,11.4,48,0.3202,-430.6043,-5.0285
0.56,11.6,48,0.3203,-430.6214,-5.0455
0.56,11.8,48,0.3205,-430.6379,-5.062
0.56,12.0,48,0.3206,-430.6538,-5.078
0.56,12.2,48,0.3208,-430.6693,-5.0934
0.56,12.4,48,0.3209,-430.6842,-5.1084
0.56,12.6,48,0.321,-430.6986,-5.1228
0.56,12.8,48,0.3211,-430.7125,-5.1367
0.56,13.0,48,0.3212,-430.726,-5.1502
0.56,13.2,48,0.3214,-430.739,-5.1632
0.56,13.4,48,0.3215,-430.7516,-5.1757
0.56,13.6,48,0.3216,-430.7637,-5.1878
0.56,13.8,48,0.3216,-430.7754,-5.1995
0.56,14.0,48,0.3217,-430.7866,-5.2108
0.56,14.2,48,0.3218,-430.7975,-5.2217
0.56,14.4,48,0.3219,-430.808,-5.2322
0.56,14.6,48,0.322,-430.8181,-5.2423
0.56,14.8,48,0.3221,-430.8279,-5.252
0.56,15.0,48,0.3221,-430.8372,-5.2614
0.56,15.2,48,0.3222,-430.8463,-5.2705
0.56,15.4,48,0.3223,-430.855,-5.2792
0.56,15.6,48,0.3223,-430.8634,-5.2876
0.56,15.8,48,0.3224,-430.8715,-5.2957
0.56,16.0,48,0.3224,-430.8793,-5.3035
0.57,0.4,48,0.2024,-431.4977,-5.9218
0.57,0.6,48,0.2112,-431.1626,-5.5868
0.57,0.8,48,0.2195,-430.8902,-5.3144
0.57,1.0,48,0.2271,-430.6673,-5.0915
0.57,1.2,48,0.2342,-430.4842,-4.9084
0.57,1.4,48,0.2407,-430.3334,-4.7576
0.57,1.6,48,0.2467,-430.2094,-4.6336
0.57,1.8,48,0.2523,-430.1077,-4.5318
0.57,2.0,48,0.2573,-430.0249,-4.449
0.57,2.2,48,0.262,-429.9581,-4.3823
0.57,2.4,48,0.2663,-429.9053,-4.3294
0.57,2.6,48,0.2702,-429.8643,-4.2885
0.57,2.8,48,0.2738,-429.8337,-4.2579
0.57,3.0,48,0.2771,-429.8121,-4.2362
0.57,3.2,48,0.2801,-429.7982,-4.2224
0.57,3.4,48,0.2829,-429.7911,-4.2152
0.57,3.6,48,0.2854,-429.7898,-4.214
0.57,3.8,48,0.2878,-429.7936,-4.2178
0.57,4.0,48,0.2899,-429.8017,-4.2259
0.57,4.2,48,0.2919,-429.8136,-4.2378
0.57,4.4,48,0.2937,-429.8287,-4.2529
0.57,4.6,48,0.2953,-429.8465,-4.2707
0.57,4.8,48,0.2968,-429.8666,-4.2908
0.57,5.0,48,0.2982,-429.8887,-4.3128
0.57,5.2,48,0.2995,-429.9123,-4.3364
0.57,5.4,48,0.3007,-429.9372,-4.3613
0.57,5.6,48,0.3018,-429.9631,-4.3873
0.57,5.8,48,0.3028,-429.9898,-4.414
0.57,6.0,48,0.3038,-430.0172,-4.4414
0.57,6.2,48,0.3047,-430.0449,-4.4691
0.57,6.4,48,0.3055,-430.073,-4.4971
0.57,6.6,48,0.3062,-430.1011,-4.5253
0.57,6.8,48,0.3069,-430.1293,-4.5535
0.57,7.0,48,0.3076,-430.1574,-4.5816
0.57,7.2,48,0.3082,-430.1853,-4.6095
0.57,7.4,48,0.3087,-430.213,-4.6371
0.57,7.6,48,0.3092,-430.2403,-4.6645
0.57,7.8,48,0.3097,-430.2673,-4.6914
0.57,8.0,48,0.3102,-430.2938,-4.718
0.57,8.2,48,0.3106,-430.3199,-4.744
0.57,8.4,48,0.311,-430.3454,-4.7696
0.57,8.6,48,0.3114,-430.3705,-4.7947
0.57,8.8,48,0.3117,-430.395,-4.8192
0.57,9.0,48,0.3121,-430.419,-4.8431
0.57,9.2,48,0.3124,-430.4423,-4.8665
0.57,9.4,48,0.3127,-430.4651,-4.8893
0.57,9.6,48,0.3129,-430.4873,-4.9115
0.57,9.8,48,0.3132,-430.5089,-4.9331
0.57,10.0,48,0.3134,-430.5299,-4.9541
0.57,10.2,48,0.3137,-430.5504,-4.9745
0.57,10.4,48,0.3139,-430.5702,-4.9944
0.57,10.6,48,0.3141,-430.5895,-5.0136
0.57,10.8,48,0.3143,-430.6081,-5.0323
0.57,11.0,48,0.3144,-430.6262,-5.0504
0.57,11.2,48,0.3146,-430.6438,-5.068
0.57,11.4,48,0.3148,-430.6608,-5.085
0.57,11.6,48,0.3149,-430.6772,-5.1014
0.57,11.8,48,0.3151,-430.6932,-5.1173
0.57,12.0,48,0.3152,-430.7086,-5.1327
0.57,12.2,48,0.3153,-430.7235,-5.1476
0.57,12.4,48,0.3155,-430.7379,-5.162
0.57,12.6,48,0.3156,-430.7518,-5.1759
0.57,12.8,48,0.3157,-430.7652,-5.1894
0.57,13.0,48,0.3158,-430.7782,-5.2024
0.57,13.2,48,0.3159,-430.7907,-5.2149
0.57,13.4,48,0.316,-430.8028,-5.227
0.57,13.6,48,0.3161,-430.8145,-5.2387
0.57,13.8,48,0.3162,-430.8258,-5.25
0.57,14.0,48,0.3163,-430.8367,-5.2608
0.57,14.2,48,0.3164,-430.8471,-5.2713
0.57,14.4,48,0.3164,-430.8572,-5.2814
0.57,14.6,48,0.3165,-430.867,-5.2912
0.57,14.8,48,0.3166,-430.8764,-5.3005
0.57,15.0,48,0.3166,-430.8854,-5.3096
0.57,15.2,48,0.3167,-430.8941,-5.3183
0.57,15.4,48,0.3168,-430.9025,-5.3267
0.57,15.6,48,0.3168,-430.9106,-5.3348
0.57,15.8,48,0.3169,-430.9184,-5.3426
0.57,16.0,48,0.3169,-430.9259,-5.3501
0.58,0.4,48,0.2019,-431.5208,-5.945
0.58,0.6,48,0.2105,-431.1942,-5.6184
0.58,0.8,48,0.2184,-430.9288,-5.353
0.58,1.0,48,0.2258,-430.7119,-5.1361
0.58,1.2,48,0.2327,-430.5339,-4.9581
0.58,1.4,48,0.2389,-430.3875,-4.8117
0.58,1.6,48,0.2447,-430.2673,-4.6915
0.58,1.8,48,0.2501,-430.169,-4.5932
0.58,2.0,48,0.2549,-430.0892,-4.5133
0.58,2.2,48,0.2594,-430.025,-4.4492
0.58,2.4,48,0.2635,-429.9744,-4.3986
0.58,2.6,48,0.2673,-429.9354,-4.3595
0.58,2.8,48,0.2707,-429.9064,-4.3306
0.58,3.0,48,0.2738,-429.8861,-4.3103
0.58,3.2,48,0.2767,-429.8734,-4.2976
0.58,3.4,48,0.2793,-429.8672,-4.2914
0.58,3.6,48,0.2818,-429.8666,-4.2908
0.58,3.8,48,0.284,-429.8709,-4.2951
0.58,4.0,48,0.286,-429.8794,-4.3036
0.58,4.2,48,0.2879,-429.8915,-4.3157
0.58,4.4,48,0.2896,-429.9067,-4.3309
0.58,4.6,48,0.2911,-429.9244,-4.3486
0.58,4.8,48,0.2926,-429.9444,-4.3685
0.58,5.0,48,0.2939,-429.9661,-4.3903
0.58,5.2,48,0.2951,-429.9894,-4.4136
0.58,5.4,48,0.2963,-430.0139,-4.438
0.58,5.6,48,0.2973,-430.0393,-4.4635
0.58,5.8,48,0.2983,-430.0655,-4.4896
0.58,6.0,48,0.2992,-430.0922,-4.5164
0.58,6.2,48,0.3,-430.1193,-4.5435
0.58,6.4,48,0.3008,-430.1466,-4.5708
0.58,6.6,48,0.3015,-430.1741,-4.5983
0.58,6.8,48,0.3021,-430.2015,-4.6257
0.58,7.0,48,0.3028,-430.2289,-4.653
0.58,7.2,48,0.3033,-430.256,-4.6802
0.58,7.4,48,0.3039,-430.2829,-4.707
0.58,7.6,48,0.3043,-430.3094,-4.7336
0.58,7.8,48,0.3048,-430.3356,-4.7598
0.58,8.0,48,0.3052,-430.3613,-4.7855
0.58,8.2,48,0.3056,-430.3866,-4.8108
0.58,8.4,48,0.306,-430.4114,-4.8356
0.58,8.6,48,0.3064,-430.4357,-4.8598
0.58,8.8,48,0.3067,-430.4594,-4.8836
0.58,9.0,48,0.307,-430.4826,-4.9068
0.58,9.2,48,0.3073,-430.5052,-4.9294
0.58,9.4,48,0.3076,-430.5273,-4.9514
0.58,9.6,48,0.3078,-430.5487,-4.9729
0.58,9.8,48,0.3081,-430.5696,-4.9938
0.58,10.0,48,0.3083,-430.5899,-5.0141
0.58,10.2,48,0.3085,-430.6097,-5.0339
0.58,10.4,48,0.3087,-430.6288,-5.053
0.58,10.6,48,0.3089,-430.6474,-5.0716
0.58,10.8,48,0.3091,-430.6655,-5.0897
0.58,11.0,48,0.3093,-430.683,-5.1071
0.58,11.2,48,0.3094,-430.6999,-5.1241
0.58,11.4,48,0.3096,-430.7163,-5.1405
0.58,11.6,48,0.3097,-430.7322,-5.1564
0.58,11.8,48,0.3099,-430.7475,-5.1717
0.58,12.0,48,0.31,-430.7624,-5.1866
0.58,12.2,48,0.3101,-430.7768,-5.2009
0.58,12.4,48,0.3102,-430.7907,-5.2148
0.58,12.6,48,0.3103,-430.8041,-5.2283
0.58,12.8,48,0.3105,-430.817,-5.2412
0.58,13.0,48,0.3106,-430.8296,-5.2537
0.58,13.2,48,0.3107,-430.8416,-5.2658
0.58,13.4,48,0.3107,-430.8533,-5.2775
0.58,13.6,48,0.3108,-430.8646,-5.2887
0.58,13.8,48,0.3109,-430.8754,-5.2996
0.58,14.0,48,0.311,-430.8859,-5.3101
0.58,14.2,48,0.3111,-430.896,-5.3202
0.58,14.4,48,0.3111,-430.9057,-5.3299
0.58,14.6,48,0.3112,-430.9151,-5.3393
0.58,14.8,48,0.3113,-430.9241,-5.3483
0.58,15.0,48,0.3113,-430.9329,-5.357
0.58,15.2,48,0.3114,-430.9413,-5.3654
0.58,15.4,48,0.3115,-430.9493,-5.3735
0.58,15.6,48,0.3115,-430.9571,-5.3813
0.58,15.8,48,0.3116,-430.9646,-5.3888
0.58,16.0,48,0.3116,-430.9718,-5.396
0.59,0.4,48,0.2014,-431.5439,-5.9681
0.59,0.6,48,0.2097,-431.2257,-5.6498
0.59,0.8,48,0.2174,-430.9673,-5.3915
0.59,1.0,48,0.2246,-430.7563,-5.1805
0.59,1.2,48,0.2312,-430.5834,-5.0076
0.59,1.4,48,0.2372,-430.4415,-4.8656
0.59,1.6,48,0.2428,-430.3251,-4.7493
0.59,1.8,48,0.2479,-430.2301,-4.6543
0.59,2.0,48,0.2526,-430.1531,-4.5773
0.59,2.2,48,0.2568,-430.0915,-4.5157
0.59,2.4,48,0.2608,-430.043,-4.4672
0.59,2.6,48,0.2643,-430.0059,-4.4301
0.59,2.8,48,0.2676,-429.9785,-4.4027
0.59,3.0,48,0.2706,-429.9596,-4.3837
0.59,3.2,48,0.2734,-429.9479,-4.3721
0.59,3.4,48,0.2759,-429.9426,-4.3667
0.59,3.6,48,0.2782,-429.9426,-4.3668
0.59,3.8,48,0.2803,-429.9474,-4.3716
0.59,4.0,48,0.2822,-429.9562,-4.3804
0.59,4.2,48,0.284,-429.9685,-4.3927
0.59,4.4,48,0.2856,-429.9837,-4.4078
0.59,4.6,48,0.2871,-430.0013,-4.4255
0.59,4.8,48,0.2885,-430.0211,-4.4452
0.59,5.0,48,0.2897,-430.0425,-4.4667
0.59,5.2,48,0.2909,-430.0654,-4.4896
0.59,5.4,48,0.292,-430.0894,-4.5136
0.59,5.6,48,0.293,-430.1143,-4.5385
0.59,5.8,48,0.2939,-430.1399,-4.5641
0.59,6.0,48,0.2947,-430.166,-4.5902
0.59,6.2,48,0.2955,-430.1925,-4.6167
0.59,6.4,48,0.2962,-430.2192,-4.6433
0.59,6.6,48,0.2969,-430.2459,-4.6701
0.59,6.8,48,0.2975,-430.2726,-4.6968
0.59,7.0,48,0.2981,-430.2991,-4.7233
0.59,7.2,48,0.2986,-430.3255,-4.7497
0.59,7.4,48,0.2991,-430.3516,-4.7758
0.59,7.6,48,0.2996,-430.3774,-4.8016
0.59,7.8,48,0.3,-430.4028,-4.8269
0.59,8.0,48,0.3004,-430.4277,-4.8519
0.59,8.2,48,0.3008,-430.4522,-4.8764
0.59,8.4,48,0.3012,-430.4762,-4.9004
0.59,8.6,48,0.3015,-430.4997,-4.9239
0.59,8.8,48,0.3018,-430.5227,-4.9469
0.59,9.0,48,0.3021,-430.5451,-4.9693
0.59,9.2,48,0.3024,-430.567,-4.9912
0.59,9.4,48,0.3027,-430.5883,-5.0125
0.59,9.6,48,0.3029,-430.6091,-5.0333
0.59,9.8,48,0.3031,-430.6293,-5.0535
0.59,10.0,48,0.3033,-430.6489,-5.0731
0.59,10.2,48,0.3035,-430.668,-5.0922
0.59,10.4,48,0.3037,-430.6865,-5.1107
0.59,10.6,48,0.3039,-430.7045,-5.1286
0.59,10.8,48,0.3041,-430.7219,-5.146
0.59,11.0,48,0.3043,-430.7387,-5.1629
0.59,11.2,48,0.3044,-430.7551,-5.1793
0.59,11.4,48,0.3046,-430.7709,-5.1951
0.59,11.6,48,0.3047,-430.7862,-5.2104
0.59,11.8,48,0.3048,-430.8011,-5.2252
0.59,12.0,48,0.3049,-430.8154,-5.2396
0.59,12.2,48,0.3051,-430.8292,-5.2534
0.59,12.4,48,0.3052,-430.8426,-5.2668
0.59,12.6,48,0.3053,-430.8556,-5.2797
0.59,12.8,48,0.3054,-430.8681,-5.2922
0.59,13.0,48,0.3055,-430.8801,-5.3043
0.59,13.2,48,0.3056,-430.8918,-5.3159
0.59,13.4,48,0.3056,-430.903,-5.3272
0.59,13.6,48,0.3057,-430.9138,-5.338
0.59,13.8,48,0.3058,-430.9243,-5.3485
0.59,14.0,48,0.3059,-430.9344,-5.3586
0.59,14.2,48,0.306,-430.9441,-5.3683
0.59,14.4,48,0.306,-430.9535,-5.3776
0.59,14.6,48,0.3061,-430.9625,-5.3867
0.59,14.8,48,0.3062,-430.9712,-5.3954
0.59,15.0,48,0.3062,-430.9796,-5.4038
0.59,15.2,48,0.3063,-430.9877,-5.4119
0.59,15.4,48,0.3063,-430.9955,-5.4196
0.59,15.6,48,0.3064,-431.003,-5.4271
0.59,15.8,48,0.3064,-431.0102,-5.4343
0.59,16.0,48,0.3065,-431.0171,-5.4413
0.6,0.4,48,0.2009,-431.567,-5.9912
0.6,0.6,48,0.209,-431.2571,-5.6813
0.6,0.8,48,0.2164,-431.0057,-5.4299
0.6,1.0,48,0.2233,-430.8007,-5.2248
0.6,1.2,48,0.2297,-430.6328,-5.057
0.6,1.4,48,0.2355,-430.4952,-4.9194
0.6,1.6,48,0.2408,-430.3826,-4.8068
0.6,1.8,48,0.2457,-430.2909,-4.7151
0.6,2.0,48,0.2502,-430.2168,-4.6409
0.6,2.2,48,0.2543,-430.1576,-4.5818
0.6,2.4,48,0.2581,-430.1113,-4.5354
0.6,2.6,48,0.2615,-430.0759,-4.5001
0.6,2.8,48,0.2646,-430.05,-4.4742
0.6,3.0,48,0.2675,-430.0323,-4.4565
0.6,3.2,48,0.2701,-430.0217,-4.4459
0.6,3.4,48,0.2725,-430.0172,-4.4413
0.6,3.6,48,0.2747,-430.0179,-4.442
0.6,3.8,48,0.2767,-430.0231,-4.4473
0.6,4.0,48,0.2785,-430.0322,-4.4563
0.6,4.2,48,0.2802,-430.0445,-4.4687
0.6,4.4,48,0.2817,-430.0597,-4.4839
0.6,4.6,48,0.2832,-430.0772,-4.5014
0.6,4.8,48,0.2845,-430.0967,-4.5209
0.6,5.0,48,0.2857,-430.1179,-4.542
0.6,5.2,48,0.2868,-430.1403,-4.5645
0.6,5.4,48,0.2878,-430.1639,-4.5881
0.6,5.6,48,0.2887,-430.1883,-4.6125
0.6,5.8,48,0.2896,-430.2133,-4.6375
0.6,6.0,48,0.2904,-430.2388,-4.663
0.6,6.2,48,0.2911,-430.2646,-4.6887
0.6,6.4,48,0.2918,-430.2905,-4.7147
0.6,6.6,48,0.2924,-430.3165,-4.7407
0.6,6.8,48,0.293,-430.3425,-4.7667
0.6,7.0,48,0.2936,-430.3683,-4.7925
0.6,7.2,48,0.2941,-430.3939,-4.8181
0.6,7.4,48,0.2946,-430.4192,-4.8434
0.6,7.6,48,0.295,-430.4442,-4.8684
0.6,7.8,48,0.2954,-430.4688,-4.893
0.6,8.0,48,0.2958,-430.493,-4.9172
0.6,8.2,48,0.2962,-430.5167,-4.9409
0.6,8.4,48,0.2965,-430.54,-4.9642
0.6,8.6,48,0.2968,-430.5627,-4.9869
0.6,8.8,48,0.2971,-430.585,-5.0091
0.6,9.0,48,0.2974,-430.6067,-5.0308
0.6,9.2,48,0.2977,-430.6278,-5.052
0.6,9.4,48,0.2979,-430.6484,-5.0726
0.6,9.6,48,0.2981,-430.6685,-5.0927
0.6,9.8,48,0.2983,-430.688,-5.1122
0.6,10.0,48,0.2985,-430.7069,-5.1311
0.6,10.2,48,0.2987,-430.7253,-5.1495
0.6,10.4,48,0.2989,-430.7432,-5.1674
0.6,10.6,48,0.2991,-430.7605,-5.1847
0.6,10.8,48,0.2993,-430.7773,-5.2015
0.6,11.0,48,0.2994,-430.7936,-5.2178
0.6,11.2,48,0.2995,-430.8094,-5.2336
0.6,11.4,48,0.2997,-430.8246,-5.2488
0.6,11.6,48,0.2998,-430.8394,-5.2636
0.6,11.8,48,0.2999,-430.8537,-5.2779
0.6,12.0,48,0.3001,-430.8675,-5.2917
0.6,12.2,48,0.3002,-430.8809,-5.305
0.6,12.4,48,0.3003,-430.8938,-5.3179
0.6,12.6,48,0.3004,-430.9062,-5.3304
0.6,12.8,48,0.3005,-430.9183,-5.3424
0.6,13.0,48,0.3006,-430.9299,-5.3541
0.6,13.2,48,0.3006,-430.9411,-5.3653
0.6,13.4,48,0.3007,-430.9519,-5.3761
0.6,13.6,48,0.3008,-430.9624,-5.3865
0.6,13.8,48,0.3009,-430.9724,-5.3966
0.6,14.0,48,0.3009,-430.9821,-5.4063
0.6,14.2,48,0.301,-430.9915,-5.4157
0.6,14.4,48,0.3011,-431.0005,-5.4247
0.6,14.6,48,0.3011,-431.0092,-5.4334
0.6,14.8,48,0.3012,-431.0176,-5.4418
0.6,15.0,48,0.3013,-431.0257,-5.4498
0.6,15.2,48,0.3013,-431.0334,-5.4576
0.6,15.4,48,0.3014,-431.0409,-5.4651
0.6,15.6,48,0.3014,-431.0481,-5.4723
0.6,15.8,48,0.3015,-431.0551,-5.4792
0.6,16.0,48,0.3015,-431.0617,-5.4859
0.61,0.4,48,0.2004,-431.5901,-6.0143
0.61,0.6,48,0.2082,-431.2885,-5.7127
0.61,0.8,48,0.2154,-431.0441,-5.4682
0.61,1.0,48,0.2221,-430.8449,-5.2691
0.61,1.2,48,0.2282,-430.682,-5.1062
0.61,1.4,48,0.2338,-430.5487,-4.9729
0.61,1.6,48,0.239,-430.4399,-4.8641
0.61,1.8,48,0.2437,-430.3514,-4.7756
0.61,2.0,48,0.2479,-430.2801,-4.7042
0.61,2.2,48,0.2519,-430.2233,-4.6475
0.61,2.4,48,0.2554,-430.179,-4.6032
0.61,2.6,48,0.2587,-430.1454,-4.5696
0.61,2.8,48,0.2617,-430.121,-4.5452
0.61,3.0,48,0.2644,-430.1045,-4.5287
0.61,3.2,48,0.2669,-430.0948,-4.519
0.61,3.4,48,0.2692,-430.091,-4.5152
0.61,3.6,48,0.2713,-430.0923,-4.5165
0.61,3.8,48,0.2732,-430.0979,-4.5221
0.61,4.0,48,0.2749,-430.1072,-4.5314
0.61,4.2,48,0.2765,-430.1196,-4.5438
0.61,4.4,48,0.278,-430.1348,-4.5589
0.61,4.6,48,0.2793,-430.1521,-4.5763
0.61,4.8,48,0.2806,-430.1714,-4.5956
0.61,5.0,48,0.2817,-430.1922,-4.6164
0.61,5.2,48,0.2827,-430.2142,-4.6384
0.61,5.4,48,0.2837,-430.2373,-4.6615
0.61,5.6,48,0.2846,-430.2611,-4.6853
0.61,5.8,48,0.2854,-430.2856,-4.7097
0.61,6.0,48,0.2862,-430.3104,-4.7346
0.61,6.2,48,0.2869,-430.3355,-4.7597
0.61,6.4,48,0.2875,-430.3608,-4.785
0.61,6.6,48,0.2881,-430.3861,-4.8103
0.61,6.8,48,0.2887,-430.4113,-4.8355
0.61,7.0,48,0.2892,-430.4364,-4.8606
0.61,7.2,48,0.2897,-430.4612,-4.8854
0.61,7.4,48,0.2901,-430.4858,-4.91
0.61,7.6,48,0.2905,-430.51,-4.9342
0.61,7.8,48,0.2909,-430.5338,-4.958
0.61,8.0,48,0.2913,-430.5573,-4.9814
0.61,8.2,48,0.2916,-430.5802,-5.0044
0.61,8.4,48,0.292,-430.6027,-5.0269
0.61,8.6,48,0.2923,-430.6247,-5.0489
0.61,8.8,48,0.2925,-430.6462,-5.0704
0.61,9.0,48,0.2928,-430.6672,-5.0913
0.61,9.2,48,0.293,-430.6876,-5.1118
0.61,9.4,48,0.2933,-430.7075,-5.1317
0.61,9.6,48,0.2935,-430.7269,-5.1511
0.61,9.8,48,0.2937,-430.7457,-5.1699
0.61,10.0,48,0.2939,-430.764,-5.1882
0.61,10.2,48,0.2941,-430.7818,-5.2059
0.61,10.4,48,0.2942,-430.799,-5.2232
0.61,10.6,48,0.2944,-430.8157,-5.2399
0.61,10.8,48,0.2946,-430.8319,-5.2561
0.61,11.0,48,0.2947,-430.8476,-5.2718
0.61,11.2,48,0.2948,-430.8628,-5.287
0.61,11.4,48,0.295,-430.8775,-5.3017
0.61,11.6,48,0.2951,-430.8918,-5.3159
0.61,11.8,48,0.2952,-430.9055,-5.3297
0.61,12.0,48,0.2953,-430.9188,-5.343
0.61,12.2,48,0.2954,-430.9317,-5.3559
0.61,12.4,48,0.2955,-430.9441,-5.3683
0.61,12.6,48,0.2956,-430.9561,-5.3803
0.61,12.8,48,0.2957,-430.9677,-5.3919
0.61,13.0,48,0.2958,-430.9789,-5.4031
0.61,13.2,48,0.2959,-430.9897,-5.4139
0.61,13.4,48,0.2959,-431.0001,-5.4243
0.61,13.6,48,0.296,-431.0101,-5.4343
0.61,13.8,48,0.2961,-431.0198,-5.444
0.61,14.0,48,0.2962,-431.0292,-5.4534
0.61,14.2,48,0.2962,-431.0382,-5.4624
0.61,14.4,48,0.2963,-431.0469,-5.471
0.61,14.6,48,0.2963,-431.0552,-5.4794
0.61,14.8,48,0.2964,-431.0633,-5.4875
0.61,15.0,48,0.2965,-431.071,-5.4952
0.61,15.2,48,0.2965,-431.0785,-5.5027
0.61,15.4,48,0.2966,-431.0857,-5.5099
0.61,15.6,48,0.2966,-431.0927,-5.5168
0.61,15.8,48,0.2966,-431.0993,-5.5235
0.61,16.0,48,0.2967,-431.1057,-5.5299
0.62,0.4,48,0.1999,-431.6131,-6.0373
0.62,0.6,48,0.2075,-431.3198,-5.744
0.62,0.8,48,0.2145,-431.0823,-5.5065
0.62,1.0,48,0.2209,-430.889,-5.3132
0.62,1.2,48,0.2268,-430.7311,-5.1553
0.62,1.4,48,0.2322,-430.6021,-5.0263
0.62,1.6,48,0.2371,-430.4969,-4.9211
0.62,1.8,48,0.2416,-430.4116,-4.8358
0.62,2.0,48,0.2457,-430.343,-4.7672
0.62,2.2,48,0.2495,-430.2886,-4.7128
0.62,2.4,48,0.2529,-430.2463,-4.6705
0.62,2.6,48,0.256,-430.2144,-4.6386
0.62,2.8,48,0.2588,-430.1914,-4.6155
0.62,3.0,48,0.2614,-430.176,-4.6002
0.62,3.2,48,0.2638,-430.1673,-4.5914
0.62,3.4,48,0.266,-430.1642,-4.5883
0.62,3.6,48,0.2679,-430.1659,-4.5901
0.62,3.8,48,0.2698,-430.1719,-4.596
0.62,4.0,48,0.2714,-430.1813,-4.6055
0.62,4.2,48,0.2729,-430.1938,-4.618
0.62,4.4,48,0.2743,-430.2089,-4.6331
0.62,4.6,48,0.2756,-430.2261,-4.6503
0.62,4.8,48,0.2768,-430.2451,-4.6692
0.62,5.0,48,0.2778,-430.2655,-4.6897
0.62,5.2,48,0.2788,-430.2871,-4.7113
0.62,5.4,48,0.2797,-430.3097,-4.7338
0.62,5.6,48,0.2806,-430.3329,-4.7571
0.62,5.8,48,0.2814,-430.3568,-4.781
0.62,6.0,48,0.2821,-430.381,-4.8052
0.62,6.2,48,0.2827,-430.4054,-4.8296
0.62,6.4,48,0.2834,-430.43,-4.8542
0.62,6.6,48,0.2839,-430.4546,-4.8787
0.62,6.8,48,0.2845,-430.479,-4.9032
0.62,7.0,48,0.2849,-430.5034,-4.9275
0.62,7.2,48,0.2854,-430.5275,-4.9516
