policy,x,y,radius,episode,arrived,max_control
scripted,82.0,34.0,8.0,192,1,0.440268
scripted,82.0,34.0,10.0,192,1,0.488257
scripted,82.0,34.0,12.0,192,1,0.515712
scripted,82.0,34.0,6.0,193,1,0.452336
scripted,82.0,34.0,8.0,193,1,0.493847
scripted,82.0,34.0,10.0,193,1,0.495274
scripted,82.0,34.0,12.0,193,1,0.471273
scripted,82.0,34.0,6.0,194,1,0.713544
scripted,82.0,34.0,8.0,194,1,0.698377
scripted,82.0,34.0,10.0,194,1,0.686828
scripted,82.0,34.0,12.0,194,1,0.65315
scripted,82.0,34.0,6.0,195,1,0.415082
scripted,82.0,34.0,8.0,195,1,0.334543
scripted,82.0,34.0,10.0,195,1,0.314378
scripted,82.0,34.0,12.0,195,1,0.328324
scripted,82.0,34.0,6.0,196,1,0.521694
scripted,82.0,34.0,8.0,196,1,0.501884
scripted,82.0,34.0,10.0,196,1,0.518252
scripted,82.0,34.0,12.0,196,1,0.528632
scripted,82.0,34.0,6.0,197,1,0.39095
scripted,82.0,34.0,8.0,197,1,0.478226
scripted,82.0,34.0,10.0,197,1,0.499584
scripted,82.0,34.0,12.0,197,1,0.51079
scripted,82.0,34.0,6.0,198,0,
scripted,82.0,34.0,8.0,198,0,
scripted,82.0,34.0,10.0,198,0,
scripted,82.0,34.0,12.0,198,0,
scripted,82.0,34.0,6.0,199,1,0.483932
scripted,82.0,34.0,8.0,199,1,0.529463
scripted,82.0,34.0,10.0,199,1,0.552337
scripted,82.0,34.0,12.0,199,1,0.549444
scripted,84.0,34.0,6.0,0,1,0.463754
scripted,84.0,34.0,8.0,0,1,0.44025
scripted,84.0,34.0,10.0,0,1,0.437809
scripted,84.0,34.0,12.0,0,1,0.43206
scripted,84.0,34.0,6.0,1,1,0.630696
scripted,84.0,34.0,8.0,1,1,0.527791
scripted,84.0,34.0,10.0,1,1,0.454188
scripted,84.0,34.0,12.0,1,1,0.431999
scripted,84.0,34.0,6.0,2,1,0.429242
scripted,84.0,34.0,8.0,2,1,0.341048
scripted,84.0,34.0,10.0,2,1,0.270663
scripted,84.0,34.0,12.0,2,1,0.274249
scripted,84.0,34.0,6.0,3,1,0.95554
scripted,84.0,34.0,8.0,3,1,0.851527
scripted,84.0,34.0,10.0,3,1,0.722677
scripted,84.0,34.0,12.0,3,1,0.657798
scripted,84.0,34.0,6.0,4,1,0.596961
scripted,84.0,34.0,8.0,4,1,0.53206
scripted,84.0,34.0,10.0,4,1,0.470398
scripted,84.0,34.0,12.0,4,1,0.415269
scripted,84.0,34.0,6.0,5,1,0.408009
scripted,84.0,34.0,8.0,5,1,0.462026
scripted,84.0,34.0,10.0,5,1,0.477397
scripted,84.0,34.0,12.0,5,1,0.458779
scripted,84.0,34.0,6.0,6,1,0.424257
scripted,84.0,34.0,8.0,6,1,0.363863
scripted,84.0,34.0,10.0,6,1,0.348075
scripted,84.0,34.0,12.0,6,1,0.364397
scripted,84.0,34.0,6.0,7,1,0.429454
scripted,84.0,34.0,8.0,7,1,0.369533
scripted,84.0,34.0,10.0,7,1,0.308963
scripted,84.0,34.0,12.0,7,1,0.287916
scripted,84.0,34.0,6.0,8,0,
scripted,84.0,34.0,8.0,8,0,
scripted,84.0,34.0,10.0,8,1,0.436314
scripted,84.0,34.0,12.0,8,1,0.411662
scripted,84.0,34.0,6.0,9,1,0.439067
scripted,84.0,34.0,8.0,9,1,0.381891
scripted,84.0,34.0,10.0,9,1,0.381335
scripted,84.0,34.0,12.0,9,1,0.370871
scripted,84.0,34.0,6.0,10,1,0.649816
scripted,84.0,34.0,8.0,10,1,0.631937
scripted,84.0,34.0,10.0,10,1,0.591979
scripted,84.0,34.0,12.0,10,1,0.549292
scripted,84.0,34.0,6.0,11,0,
scripted,84.0,34.0,8.0,11,0,
scripted,84.0,34.0,10.0,11,0,
scripted,84.0,34.0,12.0,11,0,
scripted,84.0,34.0,6.0,12,1,0.280329
scripted,84.0,34.0,8.0,12,1,0.250674
scripted,84.0,34.0,10.0,12,1,0.252424
scripted,84.0,34.0,12.0,12,1,0.27676
scripted,84.0,34.0,6.0,13,1,0.347032
scripted,84.0,34.0,8.0,13,1,0.372269
scripted,84.0,34.0,10.0,13,1,0.398134
scripted,84.0,34.0,12.0,13,1,0.411331
scripted,84.0,34.0,6.0,14,0,
scripted,84.0,34.0,8.0,14,0,
scripted,84.0,34.0,10.0,14,0,
scripted,84.0,34.0,12.0,14,0,
scripted,84.0,34.0,6.0,15,0,
scripted,84.0,34.0,8.0,15,0,
scripted,84.0,34.0,10.0,15,0,
scripted,84.0,34.0,12.0,15,0,
scripted,84.0,34.0,6.0,16,1,0.436216
scripted,84.0,34.0,8.0,16,1,0.382049
scripted,84.0,34.0,10.0,16,1,0.36866
scripted,84.0,34.0,12.0,16,1,0.359704
scripted,84.0,34.0,6.0,17,1,0.640381
scripted,84.0,34.0,8.0,17,1,0.5562
scripted,84.0,34.0,10.0,17,1,0.477297
scripted,84.0,34.0,12.0,17,1,0.456237
scripted,84.0,34.0,6.0,18,1,0.425273
scripted,84.0,34.0,8.0,18,1,0.305466
scripted,84.0,34.0,10.0,18,1,0.217301
scripted,84.0,34.0,12.0,18,1,0.19109
scripted,84.0,34.0,6.0,19,1,0.599792
scripted,84.0,34.0,8.0,19,1,0.556522
scripted,84.0,34.0,10.0,19,1,0.523225
scripted,84.0,34.0,12.0,19,1,0.503642
scripted,84.0,34.0,6.0,20,1,0.578937
scripted,84.0,34.0,8.0,20,1,0.570557
scripted,84.0,34.0,10.0,20,1,0.569721
scripted,84.0,34.0,12.0,20,1,0.5348
scripted,84.0,34.0,6.0,21,1,0.706298
scripted,84.0,34.0,8.0,21,1,0.657221
scripted,84.0,34.0,10.0,21,1,0.563206
scripted,84.0,34.0,12.0,21,1,0.500159
scripted,84.0,34.0,6.0,22,1,0.477709
scripted,84.0,34.0,8.0,22,1,0.402353
scripted,84.0,34.0,10.0,22,1,0.391484
scripted,84.0,34.0,12.0,22,1,0.391774
scripted,84.0,34.0,6.0,23,1,0.569202
scripted,84.0,34.0,8.0,23,1,0.518209
scripted,84.0,34.0,10.0,23,1,0.534106
scripted,84.0,34.0,12.0,23,1,0.523649
scripted,84.0,34.0,6.0,24,1,0.588467
scripted,84.0,34.0,8.0,24,1,0.51961
scripted,84.0,34.0,10.0,24,1,0.449947
scripted,84.0,34.0,12.0,24,1,0.4054
scripted,84.0,34.0,6.0,25,1,0.516792
scripted,84.0,34.0,8.0,25,1,0.498474
scripted,84.0,34.0,10.0,25,1,0.484478
scripted,84.0,34.0,12.0,25,1,0.471014
scripted,84.0,34.0,6.0,26,1,0.421693
scripted,84.0,34.0,8.0,26,1,0.497199
scripted,84.0,34.0,10.0,26,1,0.430546
scripted,84.0,34.0,12.0,26,1,0.389449
scripted,84.0,34.0,6.0,27,1,0.550503
scripted,84.0,34.0,8.0,27,1,0.456717
scripted,84.0,34.0,10.0,27,1,0.453642
scripted,84.0,34.0,12.0,27,1,0.464906
scripted,84.0,34.0,6.0,28,1,0.560749
scripted,84.0,34.0,8.0,28,1,0.598902
scripted,84.0,34.0,10.0,28,1,0.564018
scripted,84.0,34.0,12.0,28,1,0.517372
scripted,84.0,34.0,6.0,29,1,0.324717
scripted,84.0,34.0,8.0,29,1,0.364065
scripted,84.0,34.0,10.0,29,1,0.385381
scripted,84.0,34.0,12.0,29,1,0.374634
scripted,84.0,34.0,6.0,30,0,
scripted,84.0,34.0,8.0,30,1,0.1915
scripted,84.0,34.0,10.0,30,1,0.201612
scripted,84.0,34.0,12.0,30,1,0.236982
scripted,84.0,34.0,6.0,31,1,0.476455
scripted,84.0,34.0,8.0,31,1,0.37597
scripted,84.0,34.0,10.0,31,1,0.326595
scripted,84.0,34.0,12.0,31,1,0.330453
scripted,84.0,34.0,6.0,32,0,
scripted,84.0,34.0,8.0,32,0,
scripted,84.0,34.0,10.0,32,0,
scripted,84.0,34.0,12.0,32,1,0.390526
scripted,84.0,34.0,6.0,33,1,0.616015
scripted,84.0,34.0,8.0,33,1,0.476107
scripted,84.0,34.0,10.0,33,1,0.371801
scripted,84.0,34.0,12.0,33,1,0.350439
scripted,84.0,34.0,6.0,34,1,0.584557
scripted,84.0,34.0,8.0,34,1,0.531524
scripted,84.0,34.0,10.0,34,1,0.46235
scripted,84.0,34.0,12.0,34,1,0.39487
scripted,84.0,34.0,6.0,35,1,0.479588
scripted,84.0,34.0,8.0,35,1,0.390144
scripted,84.0,34.0,10.0,35,1,0.346224
scripted,84.0,34.0,12.0,35,1,0.342856
scripted,84.0,34.0,6.0,36,1,0.574088
scripted,84.0,34.0,8.0,36,1,0.502824
scripted,84.0,34.0,10.0,36,1,0.487073
scripted,84.0,34.0,12.0,36,1,0.485472
scripted,84.0,34.0,6.0,37,1,0.529175
scripted,84.0,34.0,8.0,37,1,0.549107
scripted,84.0,34.0,10.0,37,1,0.557226
scripted,84.0,34.0,12.0,37,1,0.522529
scripted,84.0,34.0,6.0,38,1,0.504342
scripted,84.0,34.0,8.0,38,1,0.498018
scripted,84.0,34.0,10.0,38,1,0.491536
scripted,84.0,34.0,12.0,38,1,0.461228
scripted,84.0,34.0,6.0,39,1,0.56947
scripted,84.0,34.0,8.0,39,1,0.52364
scripted,84.0,34.0,10.0,39,1,0.452621
scripted,84.0,34.0,12.0,39,1,0.387395
scripted,84.0,34.0,6.0,40,1,0.300889
scripted,84.0,34.0,8.0,40,1,0.287673
scripted,84.0,34.0,10.0,40,1,0.293267
scripted,84.0,34.0,12.0,40,1,0.308719
scripted,84.0,34.0,6.0,41,1,0.564728
scripted,84.0,34.0,8.0,41,1,0.6053
scripted,84.0,34.0,10.0,41,1,0.604327
scripted,84.0,34.0,12.0,41,1,0.559088
scripted,84.0,34.0,6.0,42,0,
scripted,84.0,34.0,8.0,42,0,
scripted,84.0,34.0,10.0,42,0,
scripted,84.0,34.0,12.0,42,0,
scripted,84.0,34.0,6.0,43,0,
scripted,84.0,34.0,8.0,43,0,
scripted,84.0,34.0,10.0,43,0,
scripted,84.0,34.0,12.0,43,0,
scripted,84.0,34.0,6.0,44,1,0.603982
scripted,84.0,34.0,8.0,44,1,0.537102
scripted,84.0,34.0,10.0,44,1,0.520464
scripted,84.0,34.0,12.0,44,1,0.520286
scripted,84.0,34.0,6.0,45,1,0.55362
scripted,84.0,34.0,8.0,45,1,0.542717
scripted,84.0,34.0,10.0,45,1,0.505831
scripted,84.0,34.0,12.0,45,1,0.462952
scripted,84.0,34.0,6.0,46,1,0.587891
scripted,84.0,34.0,8.0,46,1,0.53525
scripted,84.0,34.0,10.0,46,1,0.544666
scripted,84.0,34.0,12.0,46,1,0.519943
scripted,84.0,34.0,6.0,47,1,0.644979
scripted,84.0,34.0,8.0,47,1,0.546775
scripted,84.0,34.0,10.0,47,1,0.524846
scripted,84.0,34.0,12.0,47,1,0.502583
scripted,84.0,34.0,6.0,48,1,0.553497
scripted,84.0,34.0,8.0,48,1,0.493378
scripted,84.0,34.0,10.0,48,1,0.45601
scripted,84.0,34.0,12.0,48,1,0.435461
scripted,84.0,34.0,6.0,49,1,0.949464
scripted,84.0,34.0,8.0,49,1,0.852766
scripted,84.0,34.0,10.0,49,1,0.73705
scripted,84.0,34.0,12.0,49,1,0.639718
scripted,84.0,34.0,6.0,50,1,0.663048
scripted,84.0,34.0,8.0,50,1,0.563826
scripted,84.0,34.0,10.0,50,1,0.51686
scripted,84.0,34.0,12.0,50,1,0.515001
scripted,84.0,34.0,6.0,51,1,0.457666
scripted,84.0,34.0,8.0,51,1,0.380558
scripted,84.0,34.0,10.0,51,1,0.373353
scripted,84.0,34.0,12.0,51,1,0.392665
scripted,84.0,34.0,6.0,52,1,0.609995
scripted,84.0,34.0,8.0,52,1,0.527409
scripted,84.0,34.0,10.0,52,1,0.511271
scripted,84.0,34.0,12.0,52,1,0.481081
scripted,84.0,34.0,6.0,53,1,0.52932
scripted,84.0,34.0,8.0,53,1,0.51447
scripted,84.0,34.0,10.0,53,1,0.511048
scripted,84.0,34.0,12.0,53,1,0.508821
scripted,84.0,34.0,6.0,54,1,0.479631
scripted,84.0,34.0,8.0,54,1,0.430694
scripted,84.0,34.0,10.0,54,1,0.389869
scripted,84.0,34.0,12.0,54,1,0.375364
scripted,84.0,34.0,6.0,55,1,0.558181
scripted,84.0,34.0,8.0,55,1,0.569278
scripted,84.0,34.0,10.0,55,1,0.570909
scripted,84.0,34.0,12.0,55,1,0.559025
scripted,84.0,34.0,6.0,56,1,0.571505
scripted,84.0,34.0,8.0,56,1,0.659136
scripted,84.0,34.0,10.0,56,1,0.69485
scripted,84.0,34.0,12.0,56,1,0.673391
scripted,84.0,34.0,6.0,57,1,0.670767
scripted,84.0,34.0,8.0,57,1,0.62557
scripted,84.0,34.0,10.0,57,1,0.651298
scripted,84.0,34.0,12.0,57,1,0.656964
scripted,84.0,34.0,6.0,58,1,0.562165
scripted,84.0,34.0,8.0,58,1,0.515133
scripted,84.0,34.0,10.0,58,1,0.484371
scripted,84.0,34.0,12.0,58,1,0.463326
scripted,84.0,34.0,6.0,59,1,0.693719
scripted,84.0,34.0,8.0,59,1,0.648809
scripted,84.0,34.0,10.0,59,1,0.601165
scripted,84.0,34.0,12.0,59,1,0.607451
scripted,84.0,34.0,6.0,60,1,0.527635
scripted,84.0,34.0,8.0,60,1,0.446017
scripted,84.0,34.0,10.0,60,1,0.354853
scripted,84.0,34.0,12.0,60,1,0.321547
scripted,84.0,34.0,6.0,61,1,0.484166
scripted,84.0,34.0,8.0,61,1,0.387558
scripted,84.0,34.0,10.0,61,1,0.365341
scripted,84.0,34.0,12.0,61,1,0.356002
scripted,84.0,34.0,6.0,62,1,0.891653
scripted,84.0,34.0,8.0,62,1,0.844908
scripted,84.0,34.0,10.0,62,1,0.731605
scripted,84.0,34.0,12.0,62,1,0.645202
scripted,84.0,34.0,6.0,63,0,
scripted,84.0,34.0,8.0,63,0,
scripted,84.0,34.0,10.0,63,0,
scripted,84.0,34.0,12.0,63,0,
scripted,84.0,34.0,6.0,64,1,0.542663
scripted,84.0,34.0,8.0,64,1,0.508056
scripted,84.0,34.0,10.0,64,1,0.480438
scripted,84.0,34.0,12.0,64,1,0.490141
scripted,84.0,34.0,6.0,65,1,0.480213
scripted,84.0,34.0,8.0,65,1,0.481672
scripted,84.0,34.0,10.0,65,1,0.467305
scripted,84.0,34.0,12.0,65,1,0.45963
scripted,84.0,34.0,6.0,66,0,
scripted,84.0,34.0,8.0,66,0,
scripted,84.0,34.0,10.0,66,1,0.419925
scripted,84.0,34.0,12.0,66,1,0.406769
scripted,84.0,34.0,6.0,67,1,0.568523
scripted,84.0,34.0,8.0,67,1,0.541243
scripted,84.0,34.0,10.0,67,1,0.525148
scripted,84.0,34.0,12.0,67,1,0.509881
scripted,84.0,34.0,6.0,68,1,0.495046
scripted,84.0,34.0,8.0,68,1,0.517513
scripted,84.0,34.0,10.0,68,1,0.513722
scripted,84.0,34.0,12.0,68,1,0.468249
scripted,84.0,34.0,6.0,69,1,0.492442
scripted,84.0,34.0,8.0,69,1,0.439039
scripted,84.0,34.0,10.0,69,1,0.403915
scripted,84.0,34.0,12.0,69,1,0.394839
scripted,84.0,34.0,6.0,70,1,0.433161
scripted,84.0,34.0,8.0,70,1,0.387508
scripted,84.0,34.0,10.0,70,1,0.372818
scripted,84.0,34.0,12.0,70,1,0.375083
scripted,84.0,34.0,6.0,71,1,0.416236
scripted,84.0,34.0,8.0,71,1,0.357162
scripted,84.0,34.0,10.0,71,1,0.304832
scripted,84.0,34.0,12.0,71,1,0.290388
scripted,84.0,34.0,6.0,72,1,0.495063
scripted,84.0,34.0,8.0,72,1,0.459015
scripted,84.0,34.0,10.0,72,1,0.457587
scripted,84.0,34.0,12.0,72,1,0.449576
scripted,84.0,34.0,6.0,73,1,0.564528
scripted,84.0,34.0,8.0,73,1,0.444363
scripted,84.0,34.0,10.0,73,1,0.406422
scripted,84.0,34.0,12.0,73,1,0.400259
scripted,84.0,34.0,6.0,74,1,0.571902
scripted,84.0,34.0,8.0,74,1,0.511969
scripted,84.0,34.0,10.0,74,1,0.455802
scripted,84.0,34.0,12.0,74,1,0.433154
scripted,84.0,34.0,6.0,75,1,0.460809
scripted,84.0,34.0,8.0,75,1,0.448851
scripted,84.0,34.0,10.0,75,1,0.432673
scripted,84.0,34.0,12.0,75,1,0.427576
scripted,84.0,34.0,6.0,76,1,0.687474
scripted,84.0,34.0,8.0,76,1,0.664143
scripted,84.0,34.0,10.0,76,1,0.642141
scripted,84.0,34.0,12.0,76,1,0.599617
scripted,84.0,34.0,6.0,77,1,0.399787
scripted,84.0,34.0,8.0,77,1,0.425828
scripted,84.0,34.0,10.0,77,1,0.417593
scripted,84.0,34.0,12.0,77,1,0.429635
scripted,84.0,34.0,6.0,78,1,0.552709
scripted,84.0,34.0,8.0,78,1,0.47698
scripted,84.0,34.0,10.0,78,1,0.402747
scripted,84.0,34.0,12.0,78,1,0.350246
scripted,84.0,34.0,6.0,79,1,0.553332
scripted,84.0,34.0,8.0,79,1,0.540104
scripted,84.0,34.0,10.0,79,1,0.582816
scripted,84.0,34.0,12.0,79,1,0.603845
scripted,84.0,34.0,6.0,80,1,0.59877
scripted,84.0,34.0,8.0,80,1,0.487616
scripted,84.0,34.0,10.0,80,1,0.454271
scripted,84.0,34.0,12.0,80,1,0.444592
scripted,84.0,34.0,6.0,81,1,0.400239
scripted,84.0,34.0,8.0,81,1,0.384233
scripted,84.0,34.0,10.0,81,1,0.418507
scripted,84.0,34.0,12.0,81,1,0.49912
scripted,84.0,34.0,6.0,82,0,
scripted,84.0,34.0,8.0,82,0,
scripted,84.0,34.0,10.0,82,0,
scripted,84.0,34.0,12.0,82,1,0.377879
scripted,84.0,34.0,6.0,83,1,0.516674
scripted,84.0,34.0,8.0,83,1,0.457143
scripted,84.0,34.0,10.0,83,1,0.44353
scripted,84.0,34.0,12.0,83,1,0.432017
scripted,84.0,34.0,6.0,84,1,0.576368
scripted,84.0,34.0,8.0,84,1,0.485641
scripted,84.0,34.0,10.0,84,1,0.514699
scripted,84.0,34.0,12.0,84,1,0.502744
scripted,84.0,34.0,6.0,85,1,0.533844
scripted,84.0,34.0,8.0,85,1,0.493122
scripted,84.0,34.0,10.0,85,1,0.489681
scripted,84.0,34.0,12.0,85,1,0.489084
scripted,84.0,34.0,6.0,86,1,0.451726
scripted,84.0,34.0,8.0,86,1,0.444575
scripted,84.0,34.0,10.0,86,1,0.446069
scripted,84.0,34.0,12.0,86,1,0.424946
scripted,84.0,34.0,6.0,87,1,0.449773
scripted,84.0,34.0,8.0,87,1,0.383073
scripted,84.0,34.0,10.0,87,1,0.333693
scripted,84.0,34.0,12.0,87,1,0.315573
scripted,84.0,34.0,6.0,88,1,0.552633
scripted,84.0,34.0,8.0,88,1,0.529402
scripted,84.0,34.0,10.0,88,1,0.534974
scripted,84.0,34.0,12.0,88,1,0.534624
scripted,84.0,34.0,6.0,89,1,0.566529
scripted,84.0,34.0,8.0,89,1,0.485507
scripted,84.0,34.0,10.0,89,1,0.455496
scripted,84.0,34.0,12.0,89,1,0.425377
scripted,84.0,34.0,6.0,90,1,0.55267
scripted,84.0,34.0,8.0,90,1,0.499867
scripted,84.0,34.0,10.0,90,1,0.471535
scripted,84.0,34.0,12.0,90,1,0.464722
scripted,84.0,34.0,6.0,91,1,0.259729
scripted,84.0,34.0,8.0,91,1,0.266428
scripted,84.0,34.0,10.0,91,1,0.31638
scripted,84.0,34.0,12.0,91,1,0.364017
scripted,84.0,34.0,6.0,92,1,0.551023
scripted,84.0,34.0,8.0,92,1,0.474593
scripted,84.0,34.0,10.0,92,1,0.439182
scripted,84.0,34.0,12.0,92,1,0.428364
scripted,84.0,34.0,6.0,93,1,0.568341
scripted,84.0,34.0,8.0,93,1,0.511571
scripted,84.0,34.0,10.0,93,1,0.541576
scripted,84.0,34.0,12.0,93,1,0.54128
scripted,84.0,34.0,6.0,94,1,0.464263
scripted,84.0,34.0,8.0,94,1,0.443046
scripted,84.0,34.0,10.0,94,1,0.458455
scripted,84.0,34.0,12.0,94,1,0.471496
scripted,84.0,34.0,6.0,95,1,0.592186
scripted,84.0,34.0,8.0,95,1,0.542416
scripted,84.0,34.0,10.0,95,1,0.526466
scripted,84.0,34.0,12.0,95,1,0.521101
scripted,84.0,34.0,6.0,96,1,0.390734
scripted,84.0,34.0,8.0,96,1,0.362746
scripted,84.0,34.0,10.0,96,1,0.341201
scripted,84.0,34.0,12.0,96,1,0.324766
scripted,84.0,34.0,6.0,97,1,0.529921
scripted,84.0,34.0,8.0,97,1,0.420178
scripted,84.0,34.0,10.0,97,1,0.356614
scripted,84.0,34.0,12.0,97,1,0.342925
scripted,84.0,34.0,6.0,98,1,0.433091
scripted,84.0,34.0,8.0,98,1,0.42674
scripted,84.0,34.0,10.0,98,1,0.430128
scripted,84.0,34.0,12.0,98,1,0.430231
scripted,84.0,34.0,6.0,99,1,0.688831
scripted,84.0,34.0,8.0,99,1,0.649242
scripted,84.0,34.0,10.0,99,1,0.607987
scripted,84.0,34.0,12.0,99,1,0.558801
scripted,84.0,34.0,6.0,100,1,0.488345
scripted,84.0,34.0,8.0,100,1,0.389178
scripted,84.0,34.0,10.0,100,1,0.322061
scripted,84.0,34.0,12.0,100,1,0.320644
scripted,84.0,34.0,6.0,101,1,0.513784
scripted,84.0,34.0,8.0,101,1,0.515863
scripted,84.0,34.0,10.0,101,1,0.527619
scripted,84.0,34.0,12.0,101,1,0.522427
scripted,84.0,34.0,6.0,102,1,0.552839
scripted,84.0,34.0,8.0,102,1,0.590898
scripted,84.0,34.0,10.0,102,1,0.628518
scripted,84.0,34.0,12.0,102,1,0.629496
scripted,84.0,34.0,6.0,103,1,0.4034
scripted,84.0,34.0,8.0,103,1,0.5849
scripted,84.0,34.0,10.0,103,1,0.531823
scripted,84.0,34.0,12.0,103,1,0.502802
scripted,84.0,34.0,6.0,104,0,
scripted,84.0,34.0,8.0,104,0,
scripted,84.0,34.0,10.0,104,0,
scripted,84.0,34.0,12.0,104,0,
scripted,84.0,34.0,6.0,105,1,0.560954
scripted,84.0,34.0,8.0,105,1,0.606148
scripted,84.0,34.0,10.0,105,1,0.58062
scripted,84.0,34.0,12.0,105,1,0.556671
scripted,84.0,34.0,6.0,106,1,0.411157
scripted,84.0,34.0,8.0,106,1,0.367659
scripted,84.0,34.0,10.0,106,1,0.354158
scripted,84.0,34.0,12.0,106,1,0.364358
scripted,84.0,34.0,6.0,107,1,0.520337
scripted,84.0,34.0,8.0,107,1,0.546329
scripted,84.0,34.0,10.0,107,1,0.547091
scripted,84.0,34.0,12.0,107,1,0.572575
scripted,84.0,34.0,6.0,108,1,0.443826
scripted,84.0,34.0,8.0,108,1,0.35775
scripted,84.0,34.0,10.0,108,1,0.353946
scripted,84.0,34.0,12.0,108,1,0.370158
scripted,84.0,34.0,6.0,109,1,0.447085
scripted,84.0,34.0,8.0,109,1,0.424162
scripted,84.0,34.0,10.0,109,1,0.398457
scripted,84.0,34.0,12.0,109,1,0.367512
scripted,84.0,34.0,6.0,110,1,0.571736
scripted,84.0,34.0,8.0,110,1,0.572257
scripted,84.0,34.0,10.0,110,1,0.582948
scripted,84.0,34.0,12.0,110,1,0.566907
scripted,84.0,34.0,6.0,111,1,0.573057
scripted,84.0,34.0,8.0,111,1,0.588677
scripted,84.0,34.0,10.0,111,1,0.620654
scripted,84.0,34.0,12.0,111,1,0.611446
scripted,84.0,34.0,6.0,112,1,0.56201
scripted,84.0,34.0,8.0,112,1,0.494217
scripted,84.0,34.0,10.0,112,1,0.442107
scripted,84.0,34.0,12.0,112,1,0.42568
scripted,84.0,34.0,6.0,113,1,0.49598
scripted,84.0,34.0,8.0,113,1,0.416747
scripted,84.0,34.0,10.0,113,1,0.354991
scripted,84.0,34.0,12.0,113,1,0.372016
scripted,84.0,34.0,6.0,114,1,0.620872
scripted,84.0,34.0,8.0,114,1,0.553675
scripted,84.0,34.0,10.0,114,1,0.513046
scripted,84.0,34.0,12.0,114,1,0.485933
scripted,84.0,34.0,6.0,115,1,0.242362
scripted,84.0,34.0,8.0,115,1,0.224665
scripted,84.0,34.0,10.0,115,1,0.219385
scripted,84.0,34.0,12.0,115,1,0.218967
scripted,84.0,34.0,6.0,116,1,0.548355
scripted,84.0,34.0,8.0,116,1,0.479533
scripted,84.0,34.0,10.0,116,1,0.416675
scripted,84.0,34.0,12.0,116,1,0.397386
scripted,84.0,34.0,6.0,117,0,
scripted,84.0,34.0,8.0,117,0,
scripted,84.0,34.0,10.0,117,0,
scripted,84.0,34.0,12.0,117,0,
scripted,84.0,34.0,6.0,118,0,
scripted,84.0,34.0,8.0,118,0,
scripted,84.0,34.0,10.0,118,1,0.266005
scripted,84.0,34.0,12.0,118,1,0.238385
scripted,84.0,34.0,6.0,119,1,0.535586
scripted,84.0,34.0,8.0,119,1,0.519585
scripted,84.0,34.0,10.0,119,1,0.437753
scripted,84.0,34.0,12.0,119,1,0.420085
scripted,84.0,34.0,6.0,120,1,0.374193
scripted,84.0,34.0,8.0,120,1,0.396124
scripted,84.0,34.0,10.0,120,1,0.370055
scripted,84.0,34.0,12.0,120,1,0.34686
scripted,84.0,34.0,6.0,121,1,0.340013
scripted,84.0,34.0,8.0,121,1,0.327045
scripted,84.0,34.0,10.0,121,1,0.349092
scripted,84.0,34.0,12.0,121,1,0.372942
scripted,84.0,34.0,6.0,122,0,
scripted,84.0,34.0,8.0,122,0,
scripted,84.0,34.0,10.0,122,0,
scripted,84.0,34.0,12.0,122,0,
scripted,84.0,34.0,6.0,123,1,0.369714
scripted,84.0,34.0,8.0,123,1,0.331903
scripted,84.0,34.0,10.0,123,1,0.342759
scripted,84.0,34.0,12.0,123,1,0.330748
scripted,84.0,34.0,6.0,124,1,0.396988
scripted,84.0,34.0,8.0,124,1,0.300253
scripted,84.0,34.0,10.0,124,1,0.246857
scripted,84.0,34.0,12.0,124,1,0.258076
scripted,84.0,34.0,6.0,125,1,0.365215
scripted,84.0,34.0,8.0,125,1,0.37746
scripted,84.0,34.0,10.0,125,1,0.446951
scripted,84.0,34.0,12.0,125,1,0.469972
scripted,84.0,34.0,6.0,126,1,0.300379
scripted,84.0,34.0,8.0,126,1,0.32217
scripted,84.0,34.0,10.0,126,1,0.308845
scripted,84.0,34.0,12.0,126,1,0.312454
scripted,84.0,34.0,6.0,127,1,0.467475
scripted,84.0,34.0,8.0,127,1,0.465873
scripted,84.0,34.0,10.0,127,1,0.481384
scripted,84.0,34.0,12.0,127,1,0.506566
scripted,84.0,34.0,6.0,128,0,
scripted,84.0,34.0,8.0,128,0,
scripted,84.0,34.0,10.0,128,0,
scripted,84.0,34.0,12.0,128,1,0.339242
scripted,84.0,34.0,6.0,129,1,0.612808
scripted,84.0,34.0,8.0,129,1,0.556904
scripted,84.0,34.0,10.0,129,1,0.536338
scripted,84.0,34.0,12.0,129,1,0.535014
scripted,84.0,34.0,6.0,130,1,0.574245
scripted,84.0,34.0,8.0,130,1,0.533328
scripted,84.0,34.0,10.0,130,1,0.47789
scripted,84.0,34.0,12.0,130,1,0.416953
scripted,84.0,34.0,6.0,131,1,0.283751
scripted,84.0,34.0,8.0,131,1,0.273485
scripted,84.0,34.0,10.0,131,1,0.293212
scripted,84.0,34.0,12.0,131,1,0.326438
scripted,84.0,34.0,6.0,132,1,0.482805
scripted,84.0,34.0,8.0,132,1,0.511588
scripted,84.0,34.0,10.0,132,1,0.552012
scripted,84.0,34.0,12.0,132,1,0.553519
scripted,84.0,34.0,6.0,133,1,0.546677
scripted,84.0,34.0,8.0,133,1,0.420632
scripted,84.0,34.0,10.0,133,1,0.361602
scripted,84.0,34.0,12.0,133,1,0.352128
scripted,84.0,34.0,6.0,134,1,0.439796
