seed,outcome,ticks,passes,passes_in_disc,mean_pass_len,dwell_ticks,spread_mean,spread_final,n_in_disc_mean,n_in_disc_final,n_in_disc_max,zc_mean,zc_final,carrier_clear_mean,speed_mean,possession_rate,slow,crowd_disc,crowd_near,tight,zone_dwell,press,offside,stall,policy
10165,success,87,0,0,nan,3,18.74761089071084,17.449889226584713,1.4942528735632183,2.0,3.0,0.3727151109226819,0.40592002868652344,9.416151682512945,2.3902676160091234,1.0,0.4655172413793103,0.0,0.0,0.0,0.034482758620689655,0.022988505747126436,0.735632183908046,0.0,scripted
10166,failure,69,1,0,39.9396015232909,0,18.613533196965317,18.318067967185947,1.434782608695652,0.0,3.0,0.3356646942919579,0.07553195208311081,11.247559757905426,4.465186388246725,0.5942028985507246,0.05507246376811595,0.0,0.0,0.0,0.0,0.0,0.6376811594202898,0.10144927536231885,scripted
10167,success,107,0,0,nan,4,17.273774635027106,15.789130585990936,1.0560747663551402,2.0,2.0,0.27840891199743495,0.40007269382476807,12.64404911990858,2.883828549067261,1.0,0.3887850467289719,0.0,0.0,0.0,0.037383177570093455,0.056074766355140186,0.514018691588785,0.0,scripted
10168,success,99,0,0,nan,1,19.198563815920586,17.778409426012967,0.7373737373737373,2.0,2.0,0.2229948811458819,0.40231379866600037,13.839358304285895,2.1406044730343177,1.0,0.5202020202020202,0.0,0.0,0.0,0.010101010101010102,0.010101010101010102,0.6464646464646465,0.0,scripted
10169,failure,112,0,0,nan,24,20.536763767413998,18.582892321212896,0.375,1.0,2.0,0.12129672877823136,0.21801353991031647,9.054589869073228,1.9228795752266528,0.9910714285714286,0.567857142857143,0.0,0.0,0.0,0.21428571428571427,0.19642857142857142,0.8035714285714286,0.0,scripted
10170,success,87,1,0,17.496437262987833,5,16.72993739832404,15.517241949359633,1.3908045977011494,3.0,3.0,0.29508971191685773,0.4124414026737213,10.446015872002459,2.3025837663435955,0.8275862068965517,0.5057471264367815,0.0,0.06896551724137931,0.0,0.05747126436781609,0.04597701149425287,1.0,0.0,scripted
10171,failure,151,0,0,nan,22,17.94917893008014,15.855902180347453,0.48344370860927155,1.0,1.0,0.1973667674950811,0.27976325154304504,12.166334843566304,2.3670089662924405,0.9933774834437086,0.4821192052980135,0.0,0.0,0.0,0.1456953642384106,0.13245033112582782,0.8543046357615894,0.0,scripted
10172,timeout,200,1,1,11.704172542980162,66,19.110923834305428,19.677892592331997,1.61,2.0,3.0,0.2660767156258225,0.31574496626853943,11.033618723108283,1.8659963549113534,0.945,0.5955,0.0,0.0,0.0,0.33,0.225,0.74,0.18,scripted
10173,failure,110,0,0,nan,29,19.388454569251262,18.176669644184763,1.0909090909090908,2.0,2.0,0.22379717156291007,0.34777840971946716,7.392188635003177,2.105454583911234,0.990909090909091,0.5336363636363637,0.0,0.0,0.0,0.2636363636363636,0.2545454545454545,0.7272727272727273,0.0,scripted
10174,failure,45,1,0,41.425416166135754,0,15.384903946517163,15.350748091011155,0.5333333333333333,0.0,1.0,0.1709247861471441,0.218064546585083,8.260420733957039,4.538417052020963,0.35555555555555557,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,scripted
10175,failure,123,1,0,3.27363791339163,34,20.11675814673371,19.896031440215392,0.3983739837398374,1.0,1.0,0.12668927107763484,0.2117965966463089,9.57897136541147,1.6719275631734565,0.9512195121951219,0.6284552845528456,0.0,0.0,0.0,0.2764227642276423,0.3252032520325203,0.9186991869918699,0.04065040650406504,scripted
10176,failure,26,1,0,28.24914098926741,0,12.742826904184229,12.733585674116814,1.6538461538461537,2.0,2.0,0.5294858916447713,0.6503404378890991,4.19671287614209,4.232715940666668,0.19230769230769232,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,scripted
10177,success,128,0,0,nan,2,16.808025521619463,15.161722581872842,1.546875,3.0,3.0,0.27549623395316303,0.4204322397708893,11.56028937777954,2.5670230350385768,1.0,0.4398437500000001,0.0,0.0,0.0,0.015625,0.015625,0.6171875,0.0,scripted
10178,success,104,0,0,nan,5,16.920671900997437,15.40865847298114,0.5865384615384616,1.0,2.0,0.25507630221545696,0.4070923626422882,11.411863803137704,2.3400853857612045,1.0,0.48653846153846164,0.0,0.0,0.0,0.04807692307692308,0.04807692307692308,0.7019230769230769,0.0,scripted
10179,success,47,3,0,11.366674627412744,3,11.86605456079503,11.84632013452053,2.0,2.0,4.0,0.5854561722024958,0.7079420685768127,5.741855907562058,4.619233521144367,0.2978723404255319,0.0425531914893617,0.0851063829787234,0.0,0.0,0.06382978723404255,0.0,0.3191489361702128,0.0,scripted
10180,success,85,0,0,nan,3,15.166204299051284,13.933431208892042,0.8,1.0,2.0,0.29244215207941393,0.421446830034256,11.810541935781647,2.8023725344723123,1.0,0.38352941176470584,0.0,0.0,0.0,0.03529411764705882,0.023529411764705882,0.9411764705882353,0.0,scripted
10181,failure,79,0,0,nan,0,20.638954460558587,19.30663681119306,0.7721518987341772,1.0,1.0,0.2168751159989381,0.28864505887031555,10.797383442801163,2.3096317610747343,0.9873417721518988,0.4962025316455695,0.0,0.0,0.0,0.0,0.02531645569620253,1.0,0.0,scripted
10182,success,78,1,0,13.127707316593542,11,12.642840601973434,11.662591532048376,2.923076923076923,3.0,4.0,0.4805180162955553,0.41425037384033203,8.297517333477822,1.8641640140857623,0.8461538461538461,0.5756410256410255,0.14102564102564102,0.0,0.0,0.14102564102564102,0.01282051282051282,0.8333333333333334,0.0,scripted
10183,success,103,0,0,nan,1,16.005896374444504,14.810883351976702,1.2621359223300972,3.0,3.0,0.29513441233271825,0.49766409397125244,11.408292241507528,2.5705946690540387,1.0,0.4475728155339805,0.0,0.0,0.0,0.009708737864077669,0.009708737864077669,0.6116504854368932,0.0,scripted
10184,failure,117,2,1,10.641032963540352,27,15.405656934132024,15.489816333302105,1.6581196581196582,2.0,2.0,0.39746127780686075,0.3065633773803711,8.516292072314464,2.0947676074670265,0.8034188034188035,0.54017094017094,0.0,0.0,0.0,0.23076923076923078,0.02564102564102564,0.7094017094017094,0.06837606837606838,scripted
10185,failure,104,1,1,11.584545664208182,34,18.135585094489272,17.888598970752717,1.0384615384615385,1.0,2.0,0.2779022939503193,0.21164490282535553,11.841884114847371,1.4518873339656635,0.8846153846153846,0.6701923076923078,0.0,0.0,0.0,0.3269230769230769,0.18269230769230768,0.9038461538461539,0.057692307692307696,scripted
10186,success,107,0,0,nan,2,16.010827777358134,14.719712585723638,0.8037383177570093,2.0,2.0,0.23480081878532874,0.4335172176361084,17.41192810687962,2.6517718153792313,1.0,0.42242990654205603,0.0,0.14018691588785046,0.0,0.018691588785046728,0.009345794392523364,0.5794392523364486,0.0,scripted
10187,failure,110,2,0,16.099023194014478,18,15.188585070991449,14.618541738646627,0.9545454545454546,2.0,2.0,0.284521473673257,0.3844870626926422,8.920045383846883,3.087432300958975,0.7454545454545455,0.3499999999999998,0.0,0.0,0.0,0.16363636363636364,0.02727272727272727,0.5,0.05454545454545454,scripted
10188,failure,103,1,1,11.684190027511193,33,14.7976257914499,14.786829472097974,2.3106796116504853,3.0,4.0,0.3264864307728786,0.30284571647644043,9.888686002768697,2.172727950809655,0.883495145631068,0.5310679611650484,0.10679611650485436,0.0,0.0,0.32038834951456313,0.14563106796116504,0.883495145631068,0.05825242718446602,scripted
10189,success,81,0,0,nan,2,16.241935885326626,15.028719150327206,1.1358024691358024,2.0,2.0,0.35384480434435384,0.41121435165405273,10.30640422383429,2.8687676508330497,1.0,0.3765432098765432,0.0,0.0,0.0,0.024691358024691357,0.024691358024691357,0.8271604938271605,0.0,scripted
10190,failure,163,1,1,7.263762961244543,55,18.677085730796065,18.461481368440285,0.8773006134969326,1.0,2.0,0.16786196043977708,0.2536625862121582,7.6217581534966286,2.056125843787357,0.9447852760736196,0.5607361963190184,0.0,0.0,0.0,0.3374233128834356,0.2147239263803681,0.7668711656441718,0.12883435582822086,scripted
10191,success,95,0,0,nan,2,16.022118685227774,15.081557655544898,0.8105263157894737,2.0,2.0,0.27854024822774687,0.4197683036327362,14.338882104421051,2.982164716656205,1.0,0.36210526315789465,0.0,0.0,0.0,0.021052631578947368,0.010526315789473684,0.7157894736842105,0.0,scripted
10192,success,88,0,0,nan,1,17.640228303448485,16.360188837233974,1.5909090909090908,3.0,3.0,0.4040000347251242,0.49117064476013184,11.953625271811733,2.2954960585330153,1.0,0.5045454545454546,0.0,0.0,0.0,0.011363636363636364,0.0,0.8863636363636364,0.0,scripted
10193,failure,1,0,0,nan,0,19.59069269000314,19.59069269000314,1.0,1.0,1.0,0.5444968342781067,0.5444968342781067,nan,0.6999999804394836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,scripted
10194,failure,82,1,0,15.250713346552354,0,17.333836583658094,15.897715479058075,1.3048780487804879,1.0,3.0,0.28260640581933466,0.3059225380420685,13.118074662814626,2.000518183843508,0.9634146341463414,0.5621951219512196,0.0,0.0,0.0,0.0,0.0,0.7926829268292683,0.0,scripted
10195,failure,60,1,0,32.428925786226934,8,12.47804907721196,12.47438464390223,2.6666666666666665,3.0,3.0,0.5807008037964503,0.5430407524108887,7.724019063114706,2.2090852502357508,0.6166666666666667,0.5133333333333333,0.0,0.0,0.0,0.13333333333333333,0.016666666666666666,1.0,0.1,scripted
10196,failure,85,1,1,11.655630174724257,14,18.941361581947213,18.222210136232796,1.6588235294117648,1.0,3.0,0.28454172102844016,0.1594262719154358,11.018995001846386,2.2905878863751776,0.8588235294117647,0.5094117647058822,0.0,0.0,0.0,0.16470588235294117,0.023529411764705882,0.8117647058823529,0.03529411764705882,scripted
10197,success,100,1,0,13.957657810193469,21,15.164018141610375,14.657148148984206,1.65,2.0,3.0,0.39622790783643724,0.4146801233291626,11.605042262027853,2.2114944670788024,0.87,0.49999999999999994,0.0,0.0,0.0,0.21,0.05,1.0,0.09,scripted
10198,success,142,0,0,nan,1,19.90314026837808,17.787808104006654,1.3591549295774648,3.0,3.0,0.31212914528482605,0.464571088552475,15.848335132628575,2.5420642605633263,1.0,0.4514084507042253,0.0,0.0,0.0,0.007042253521126761,0.0,0.5915492957746479,0.0,scripted
10199,success,77,0,0,nan,7,18.546062204576522,17.249166910375276,0.4155844155844156,1.0,1.0,0.2949603625706264,0.4039980471134186,9.283946858431637,2.4055000971510414,1.0,0.47662337662337645,0.0,0.0,0.0,0.09090909090909091,0.06493506493506493,1.0,0.0,scripted
10000,success,107,12,2,6.816786342137411,16,18.095057989886563,19.651331035190708,0.514018691588785,3.0,3.0,0.1447279264786766,0.5979328751564026,4.289213938235962,1.201288956218578,0.12149532710280374,0.8700934579439255,0.0,0.037383177570093455,0.0,0.14953271028037382,0.056074766355140186,0.0,0.2523364485981308,vanilla_10m_cuda_rung2/final
10001,failure,27,3,0,6.404391729576754,0,9.670091005779271,9.398334331595864,2.5925925925925926,3.0,3.0,0.5459205695876369,0.5886979699134827,1.1505121818916195,1.0149200167254655,0.14814814814814814,0.885185185185185,0.0,0.0,0.0,0.0,0.14814814814814814,0.0,0.0,vanilla_10m_cuda_rung2/final
10002,success,74,5,0,15.930118431799286,5,15.44978974305614,14.970487658218875,1.7432432432432432,3.0,3.0,0.31951242000670044,0.4838956892490387,10.999508641787127,1.099831737907296,0.0945945945945946,0.8878378378378379,0.0,0.0,0.0,0.06756756756756757,0.013513513513513514,0.0,0.32432432432432434,vanilla_10m_cuda_rung2/final
10003,success,49,3,0,19.3068580270209,4,18.87832319039489,18.72363386929167,1.469387755102041,2.0,2.0,0.32090082338878084,0.4239140450954437,6.995461283477211,1.0888672061087745,0.061224489795918366,0.9081632653061225,0.0,0.0,0.0,0.08163265306122448,0.02040816326530612,0.0,0.02040816326530612,vanilla_10m_cuda_rung2/final
10004,success,83,5,1,19.64645355253432,12,13.612671982590236,14.019665411546095,2.0120481927710845,3.0,3.0,0.34806962670331976,0.41537341475486755,9.205314154310335,1.0046542555925906,0.060240963855421686,0.9337349397590363,0.0,0.2289156626506024,0.0,0.14457831325301204,0.024096385542168676,0.060240963855421686,0.2891566265060241,vanilla_10m_cuda_rung2/final
10005,success,57,5,1,11.583399370552105,8,19.904548477509678,19.61850908312159,0.543859649122807,1.0,1.0,0.24607935992249272,0.4584366977214813,3.6844665643597745,1.1624107334960427,0.08771929824561403,0.8982456140350876,0.0,0.0,0.0,0.14035087719298245,0.03508771929824561,0.0,0.12280701754385964,vanilla_10m_cuda_rung2/final
10006,success,123,11,0,10.700629778894715,7,18.185530875995596,19.35920196059896,1.016260162601626,2.0,2.0,0.2082286938055744,0.4805964529514313,7.972351143478775,1.1166952833758266,0.08943089430894309,0.9000000000000001,0.0,0.0,0.0,0.056910569105691054,0.024390243902439025,0.016260162601626018,0.3170731707317073,vanilla_10m_cuda_rung2/final
10007,success,91,9,3,8.343954242219414,25,17.829503881428636,17.991495733539576,1.3296703296703296,2.0,2.0,0.2583758386036197,0.4112832546234131,3.123238704355896,1.0879124714422665,0.0989010989010989,0.9285714285714286,0.0,0.08791208791208792,0.0,0.27472527472527475,0.054945054945054944,0.0,0.23076923076923078,vanilla_10m_cuda_rung2/final
10008,failure,86,7,0,12.590848601256896,0,16.29315421953806,16.192682687907034,1.6744186046511629,3.0,3.0,0.3621708381661149,0.4908254146575928,4.383658018732411,1.143882536026495,0.06976744186046512,0.8965116279069771,0.0,0.0,0.0,0.0,0.03488372093023256,0.0,0.3488372093023256,vanilla_10m_cuda_rung2/final
10009,failure,40,6,0,8.200148566171135,0,19.053706217401835,18.762161510621226,0.475,2.0,2.0,0.18188813980668783,0.29534968733787537,8.028552421791437,1.2587091786670133,0.125,0.8425,0.0,0.0,0.0,0.0,0.0,0.0,0.3,vanilla_10m_cuda_rung2/final
10010,success,86,4,0,26.278199650833304,9,16.576019185967912,16.820167706320895,2.395348837209302,4.0,4.0,0.39516971035059106,0.5215138792991638,13.859265073647837,1.2896653286438922,0.09302325581395349,0.8395348837209302,0.36046511627906974,0.03488372093023256,0.0,0.10465116279069768,0.011627906976744186,0.3023255813953488,0.3023255813953488,vanilla_10m_cuda_rung2/final
10011,success,94,14,0,4.109250562066694,3,12.611161441699519,14.244938902092679,0.07446808510638298,1.0,1.0,0.05353248527303259,0.415769100189209,1.8713644319081815,0.9876067010666654,0.18085106382978725,0.9095744680851066,0.0,0.6382978723404256,0.0,0.031914893617021274,0.1595744680851064,0.0,0.13829787234042554,vanilla_10m_cuda_rung2/final
10012,success,44,4,1,10.162880172713145,8,14.638981131322913,15.108925857409512,1.0454545454545454,2.0,2.0,0.2898584668609229,0.4705033004283905,5.544965119548212,1.1211223812801874,0.09090909090909091,0.8977272727272726,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.22727272727272727,vanilla_10m_cuda_rung2/final
10013,success,94,10,2,7.97935909937882,10,17.691343999218606,18.82551192539152,0.4787234042553192,3.0,3.0,0.1556237546449646,0.4881702661514282,2.422571114086606,1.1590741463415353,0.10638297872340426,0.8553191489361704,0.0,0.5319148936170213,0.0,0.10638297872340426,0.05319148936170213,0.0,0.2127659574468085,vanilla_10m_cuda_rung2/final
10014,success,67,3,0,29.588142802506752,2,18.596565930844587,18.909883174811423,2.9402985074626864,3.0,3.0,0.4415860078228054,0.5879674553871155,14.9872480982197,1.1058603396775342,0.04477611940298507,0.8761194029850745,0.0,0.0,0.0,0.029850746268656716,0.014925373134328358,0.1044776119402985,0.22388059701492538,vanilla_10m_cuda_rung2/final
10015,success,69,12,3,4.040227926854699,9,16.353589410902302,15.960443831774754,0.5072463768115942,3.0,3.0,0.21497146407331247,0.43099191784858704,4.873458201269797,1.3740238139877006,0.17391304347826086,0.771014492753623,0.0,0.6666666666666666,0.0,0.13043478260869565,0.014492753623188406,0.18840579710144928,0.18840579710144928,vanilla_10m_cuda_rung2/final
10016,failure,1,0,0,nan,0,15.877422454699385,15.877422454699385,3.0,3.0,3.0,0.9681347012519836,0.9681347012519836,nan,0.6299999960028476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vanilla_10m_cuda_rung2/final
10017,success,54,6,2,6.778064989678274,16,12.959510366175236,13.257341519522592,2.3518518518518516,3.0,3.0,0.2923204642203119,0.505408525466919,4.625485403198005,1.1149678954684619,0.16666666666666666,0.8907407407407406,0.0,0.5925925925925926,0.0,0.2962962962962963,0.09259259259259259,0.0,0.14814814814814814,vanilla_10m_cuda_rung2/final
10018,success,15,1,0,15.074124712453704,1,11.305976839947668,11.25988623525534,3.0,3.0,3.0,0.5780732115109761,0.5837574005126953,5.098993218294284,0.8223251761473643,0.13333333333333333,0.9733333333333333,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,vanilla_10m_cuda_rung2/final
10019,success,63,6,1,8.908500299242066,7,16.28936308536953,16.82170490063889,0.9682539682539683,3.0,3.0,0.22162587384855936,0.48274126648902893,5.476408534077084,1.2068809223627892,0.09523809523809523,0.8634920634920633,0.0,0.0,0.0,0.1111111111111111,0.015873015873015872,0.0,0.19047619047619047,vanilla_10m_cuda_rung2/final
10020,success,72,7,2,8.731394557922034,11,14.832721424130378,15.653632765676013,0.4305555555555556,3.0,3.0,0.21231095291053256,0.42738914489746094,4.593444662774695,1.185066382365136,0.09722222222222222,0.8888888888888888,0.0,0.0,0.0,0.1527777777777778,0.027777777777777776,0.0,0.1527777777777778,vanilla_10m_cuda_rung2/final
10021,success,107,12,0,6.364928937621045,2,11.4973212049832,13.778245825619635,0.09345794392523364,1.0,1.0,0.09105744756000765,0.567747175693512,2.868533516185715,1.0278263655793531,0.12149532710280374,0.9308411214953273,0.0,0.0,0.0,0.018691588785046728,0.06542056074766354,0.0,0.2897196261682243,vanilla_10m_cuda_rung2/final
10022,success,106,11,1,7.648867244522456,7,11.875570429006192,13.609890052080726,0.5377358490566038,2.0,2.0,0.13020587070375014,0.44042691588401794,3.987875974061412,1.0309358764160814,0.10377358490566038,0.9264150943396227,0.0,0.0,0.0,0.0660377358490566,0.02830188679245283,0.0,0.2641509433962264,vanilla_10m_cuda_rung2/final
10023,success,65,7,3,8.257871263861597,17,10.516916623821645,11.146949728322566,1.353846153846154,3.0,3.0,0.24626556096168664,0.4288332164287567,3.1694800811804087,1.04748528459718,0.1076923076923077,0.9138461538461539,0.0,0.6461538461538462,0.0,0.26153846153846155,0.07692307692307693,0.0,0.23076923076923078,vanilla_10m_cuda_rung2/final
10024,failure,20,1,0,27.776817532147927,0,15.127368126106438,15.143063764352638,0.3,1.0,1.0,0.14569851979613305,0.17833048105239868,nan,1.1789602165999804,0.0,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vanilla_10m_cuda_rung2/final
10025,success,67,5,1,14.356213894031981,14,21.341529199427562,22.03232536966864,1.8656716417910448,2.0,2.0,0.32750889503244146,0.4020845890045166,5.246497644361514,1.1988011786342543,0.08955223880597014,0.8358208955223879,0.0,0.0,0.0,0.208955223880597,0.04477611940298507,0.0,0.1044776119402985,vanilla_10m_cuda_rung2/final
10026,success,96,13,1,4.667767463707651,2,12.288221526902078,13.866097871064401,0.125,1.0,1.0,0.16701993246412408,0.5034739375114441,2.6247740875629426,1.1507290477422336,0.14583333333333334,0.8916666666666666,0.0,0.0,0.0,0.020833333333333332,0.09375,0.010416666666666666,0.2604166666666667,vanilla_10m_cuda_rung2/final
10027,success,91,11,7,6.842513827021696,39,16.98259413269468,17.12561213899492,2.3076923076923075,3.0,3.0,0.38576106285000894,0.4802517890930176,2.921103366578499,1.2360729951658485,0.12087912087912088,0.8736263736263736,0.0,0.0,0.0,0.42857142857142855,0.08791208791208792,0.12087912087912088,0.34065934065934067,vanilla_10m_cuda_rung2/final
10028,success,86,4,0,28.270156186900632,5,19.06359362259757,17.36526074990008,1.0348837209302326,2.0,2.0,0.4889533522343913,0.4427684247493744,10.522768531002496,1.3206218097285238,0.046511627906976744,0.7953488372093023,0.0,0.0,0.0,0.05813953488372093,0.011627906976744186,0.38372093023255816,0.23255813953488372,vanilla_10m_cuda_rung2/final
10029,failure,74,6,1,12.174419181272931,19,21.037531361491578,21.34875386380957,0.8513513513513513,1.0,1.0,0.25400642386159383,0.3235446512699127,4.472516594945697,1.2855986503871561,0.06756756756756757,0.85,0.0,0.0,0.0,0.25675675675675674,0.04054054054054054,0.0,0.12162162162162163,vanilla_10m_cuda_rung2/final
10030,success,76,7,1,10.081890908499748,10,17.44666301379474,15.888761681985892,1.0789473684210527,3.0,3.0,0.3392592484229489,0.47187623381614685,4.933626729920263,1.0509175435498428,0.09210526315789473,0.8894736842105264,0.0,0.0,0.0,0.13157894736842105,0.02631578947368421,0.618421052631579,0.3026315789473684,vanilla_10m_cuda_rung2/final
10031,success,162,12,3,14.394391685643486,38,23.048527299404647,23.975937176775236,1.1666666666666667,2.0,2.0,0.29393443474431097,0.44348302483558655,4.704568779585079,1.1814999096235022,0.08024691358024691,0.8790123456790125,0.0,0.09876543209876543,0.0,0.2345679012345679,0.043209876543209874,0.0,0.35802469135802467,vanilla_10m_cuda_rung2/final
10032,success,33,3,0,9.372163258134142,3,9.724268784220415,10.262625916040397,0.9393939393939394,3.0,3.0,0.47198117230877734,0.40287256240844727,4.626718109189501,1.054614873336824,0.09090909090909091,0.9181818181818181,0.0,0.0,0.0,0.09090909090909091,0.030303030303030304,0.0,0.0,vanilla_10m_cuda_rung2/final
10033,success,129,9,5,16.112045287111698,44,16.843853905623025,16.47380084227986,1.8837209302325582,3.0,3.0,0.28753574654575464,0.4311942160129547,6.1553037946341025,1.0841086866831586,0.07751937984496124,0.8906976744186047,0.0,0.0,0.0,0.34108527131782945,0.031007751937984496,0.0,0.35658914728682173,vanilla_10m_cuda_rung2/final
10034,success,99,10,3,8.028346639067186,30,15.34403679994846,16.413741867709607,0.9797979797979798,2.0,2.0,0.21031122624573081,0.4276870787143707,2.5108215732303725,1.0951423766583024,0.13131313131313133,0.9030303030303031,0.0,0.0,0.0,0.30303030303030304,0.09090909090909091,0.020202020202020204,0.29292929292929293,vanilla_10m_cuda_rung2/final
10035,success,48,3,0,18.769128488818,3,13.601915062716776,13.655878255655674,2.75,3.0,3.0,0.6024269505093495,0.5040509700775146,10.624954012358161,1.1076769372382522,0.0625,0.9208333333333334,0.0,0.0,0.0,0.0625,0.020833333333333332,0.20833333333333334,0.14583333333333334,vanilla_10m_cuda_rung2/final
10036,success,20,1,0,26.339170962435805,2,19.913831727846,19.535892801192993,2.0,2.0,2.0,0.7490092128515243,0.6414164900779724,4.17895619074895,1.2032512693623607,0.05,0.8699999999999999,0.0,0.0,0.0,0.1,0.0,0.0,0.0,vanilla_10m_cuda_rung2/final
10037,failure,18,1,0,22.133677435330107,0,19.536243834966083,19.421291590624325,0.0,0.0,0.0,0.05340269973708524,0.08288248628377914,nan,1.570962490273298,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vanilla_10m_cuda_rung2/final
10038,success,44,3,0,16.41681395945078,10,17.30880831292596,16.451712722159257,2.0,2.0,2.0,0.550780173052441,0.47519001364707947,6.874589077005264,1.2032683598855098,0.06818181818181818,0.859090909090909,0.0,0.0,0.0,0.22727272727272727,0.0,0.20454545454545456,0.0,vanilla_10m_cuda_rung2/final
10039,success,93,9,3,8.681658994740236,30,12.577145101857448,13.228769093905077,0.9139784946236559,2.0,2.0,0.24164274262805138,0.48586297035217285,2.029049014583908,1.127996820106926,0.11827956989247312,0.8817204301075269,0.0,0.03225806451612903,0.0,0.3225806451612903,0.10752688172043011,0.0,0.3010752688172043,vanilla_10m_cuda_rung2/final
10040,success,46,5,1,7.016404631192772,8,13.870859210916416,14.282773238418141,1.2608695652173914,3.0,3.0,0.17394126473885516,0.4188770353794098,7.844444107506855,1.150206239095695,0.15217391304347827,0.8543478260869563,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,vanilla_10m_cuda_rung2/final
10041,success,83,9,3,7.04330692336634,15,13.204969690863239,14.35877549163538,0.9879518072289156,2.0,2.0,0.20394178264471421,0.4903726577758789,2.6725303925111175,1.1848874074104614,0.12048192771084337,0.8722891566265061,0.0,0.0,0.0,0.18072289156626506,0.08433734939759036,0.0,0.3132530120481928,vanilla_10m_cuda_rung2/final
10042,success,103,8,3,13.296465223814398,29,16.935529844000428,16.64926507520297,1.9514563106796117,3.0,3.0,0.33076575065700753,0.4429982602596283,6.122256142441243,1.2417303259351076,0.07766990291262135,0.8524271844660195,0.0,0.1650485436893204,0.0,0.2815533980582524,0.02912621359223301,0.22330097087378642,0.2524271844660194,vanilla_10m_cuda_rung2/final
10043,success,107,8,2,14.395153451727504,31,17.180553436070692,17.637346240321882,1.6261682242990654,4.0,4.0,0.42901892709397826,0.49935999512672424,5.0020285479753,1.1473564322714693,0.07476635514018691,0.8962616822429907,0.018691588785046728,0.0,0.0,0.2897196261682243,0.037383177570093455,0.24299065420560748,0.24299065420560748,vanilla_10m_cuda_rung2/final
10044,success,99,13,1,6.30926417965326,5,16.681780419567055,18.388778903284575,0.13131313131313133,1.0,1.0,0.09113065810460183,0.4933035671710968,4.4590258303747925,1.1700593322635506,0.13131313131313133,0.87979797979798,0.0,0.0,0.0,0.050505050505050504,0.050505050505050504,0.0,0.13131313131313133,vanilla_10m_cuda_rung2/final
10045,success,92,10,1,7.518744401579392,7,16.86471172190119,18.617411238785756,1.0,3.0,3.0,0.21152091139684553,0.48439446091651917,5.927262692911127,1.0129763797010447,0.11956521739130435,0.9260869565217393,0.0,0.0,0.0,0.07608695652173914,0.021739130434782608,0.0,0.3804347826086957,vanilla_10m_cuda_rung2/final
10046,failure,139,18,1,5.105753544348824,3,16.073040462071916,18.93837016313872,0.2733812949640288,2.0,2.0,0.13735769300096795,0.45674869418144226,1.867640233423835,1.188213015243821,0.15827338129496402,0.8719424460431655,0.0,0.0,0.0,0.02158273381294964,0.1366906474820144,0.04316546762589928,0.30935251798561153,vanilla_10m_cuda_rung2/final
10047,success,110,12,3,7.007433644402535,23,17.74346647638278,17.873042467568972,2.390909090909091,3.0,3.0,0.315288129855286,0.4426663815975189,7.152254921872994,0.9852392542439933,0.11818181818181818,0.940909090909091,0.0,0.0,0.0,0.20909090909090908,0.02727272727272727,0.0,0.34545454545454546,vanilla_10m_cuda_rung2/final
10048,failure,69,3,0,30.141217529216053,4,18.899563641749435,19.040390854819627,3.1884057971014492,4.0,4.0,0.48670770681422687,0.36637189984321594,14.385537458792122,1.010869011470517,0.028985507246376812,0.9391304347826088,0.2898550724637681,0.0,0.0,0.057971014492753624,0.0,0.0,0.2608695652173913,vanilla_10m_cuda_rung2/final
10049,success,95,8,2,11.311209325248306,21,14.329649004352019,14.074875939978881,1.7263157894736842,3.0,3.0,0.31442417878853646,0.4003089666366577,8.942608312870853,1.0964236202870832,0.08421052631578947,0.9115789473684212,0.0,0.0,0.0,0.22105263157894736,0.021052631578947368,0.0,0.29473684210526313,vanilla_10m_cuda_rung2/final
10050,failure,87,3,0,46.469123106270125,0,22.806145273195074,22.369658686914143,1.7586206896551724,2.0,2.0,0.33778627182560406,0.4125371277332306,24.175826760829416,1.150986361038353,0.022988505747126436,0.8701149425287357,0.0,0.0,0.0,0.0,0.0,0.0,0.40229885057471265,vanilla_10m_cuda_rung2/final
10051,success,96,8,2,11.961647488298295,17,13.62398998513803,13.532567441205382,1.9270833333333333,3.0,3.0,0.3885541670024395,0.42511293292045593,6.436148197721115,1.065124076273457,0.08333333333333333,0.9020833333333335,0.0,0.041666666666666664,0.0,0.17708333333333334,0.010416666666666666,0.17708333333333334,0.28125,vanilla_10m_cuda_rung2/final
10052,failure,1,0,0,nan,0,13.79671686483871,13.79671686483871,0.0,0.0,0.0,0.28243157267570496,0.28243157267570496,nan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,vanilla_10m_cuda_rung2/final
