update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
3400,2611200,0.00014336405529953916,517.5,0.57,1.621172,100.6,29257,-0.007863,0.018408,0.002676,2.870633,0.003872,0.037506,0.527499,0.756993,-0.288225,0.465105,0.792188,0.010417,0.986979,1.353107,5.0,0.978186,0.019804,0.000164,0.001846,0.0
3450,2649600,0.00014105990783410137,517.3,0.57,1.597115,104.15,29648,-0.007688,0.007994,0.002728,2.825909,0.003817,0.034271,0.371742,0.793522,0.339917,0.685895,0.751562,0.09375,0.963542,1.463893,6.0,0.97366,0.024434,0.000156,0.00175,0.0
3500,2688000,0.0001387557603686636,515.9,0.61,1.652389,101.32,30067,-0.007988,0.01708,0.00211,2.771838,0.003788,0.037903,0.630565,0.800746,-0.503667,0.678729,0.704297,0.018229,0.90625,1.59345,6.0,0.973503,0.0247,0.00015,0.001648,0.0
3550,2726400,0.00013645161290322578,514.7,0.53,1.536774,91.98,30456,-0.007965,0.013303,0.001861,2.796775,0.004346,0.048645,0.434568,0.825564,0.428814,0.669709,0.741927,0.145833,0.877604,1.534562,4.0,0.973299,0.024998,0.000144,0.001559,0.0
3600,2764800,0.000134147465437788,517.9,0.41,1.313109,126.26,30791,-0.008733,0.016867,0.004904,2.86922,0.004274,0.043243,0.459493,0.69865,0.388138,0.615068,0.81237,0.009115,0.984375,1.360913,3.0,0.962949,0.035431,0.000136,0.001484,0.0
3650,2803200,0.00013184331797235022,517.4,0.61,1.643883,115.45,31130,-0.008452,0.019182,0.002659,2.773082,0.004773,0.051788,0.516094,0.74799,0.078955,0.657955,0.678255,0.028646,0.858073,1.635049,6.0,0.960963,0.037477,0.000131,0.001428,0.0
3700,2841600,0.00012953917050691243,517.3,0.56,1.618577,107.56,31487,-0.008258,0.005571,0.002423,2.818097,0.004779,0.056396,0.665736,0.719012,0.362832,0.740717,0.720573,0.145833,0.928385,1.566753,6.0,0.982771,0.015703,0.000129,0.001398,0.0
3750,2880000,0.00012723502304147466,517.6,0.57,1.578703,112.07,31827,-0.007162,0.019042,0.002499,2.864387,0.003397,0.031219,0.68258,0.800002,0.413848,0.414814,0.746484,0.096354,0.910156,1.469259,3.0,0.986182,0.012368,0.000124,0.001326,0.0
3800,2918400,0.00012493087557603687,516.4,0.52,1.527321,84.7,32287,-0.00596,0.023403,0.002005,2.85742,0.003449,0.031891,0.352574,0.849504,0.382567,0.375782,0.697786,0.15625,0.858073,1.595075,3.0,0.98854,0.010058,0.00012,0.001281,0.0
3850,2956800,0.00012262672811059905,516.5,0.61,1.621833,103.91,32666,-0.007275,0.0176,0.002573,2.937783,0.003299,0.026001,0.682432,0.778551,0.348409,0.456858,0.797005,0.0,0.997396,1.366106,1.0,0.989425,0.009229,0.000116,0.001231,0.0
3900,2995200,0.0001203225806451613,517.2,0.63,1.677377,117.37,33004,-0.006698,0.00559,0.001952,2.845294,0.003675,0.035675,0.515724,0.807555,0.520194,0.619983,0.724349,0.065104,0.902344,1.557411,7.0,0.989363,0.009342,0.000111,0.001184,0.0
3950,3033600,0.00011801843317972349,518.0,0.61,1.659643,98.99,33360,-0.007908,0.042021,0.003682,2.843733,0.004339,0.044312,0.259391,0.66432,0.536089,0.579789,0.710677,0.015625,0.859375,1.556763,3.0,0.990524,0.008237,0.000107,0.001132,0.0
4000,3072000,0.0001157142857142857,517.7,0.59,1.606608,112.54,33698,-0.007113,0.021705,0.003368,2.881428,0.004557,0.046844,0.21033,0.740339,0.002503,0.647459,0.775521,0.03776,0.980469,1.390753,4.0,0.991273,0.007543,0.000103,0.001081,0.0
4050,3110400,0.00011341013824884793,518.8,0.43,1.373762,133.3,34026,-0.007434,0.016563,0.002983,2.806505,0.003505,0.033936,0.756319,0.755231,0.541394,0.360046,0.740365,0.010417,0.925781,1.482109,2.0,0.99213,0.006717,0.0001,0.001053,0.0
4100,3148800,0.00011110599078341012,517.5,0.55,1.569905,121.39,34324,-0.007138,0.009677,0.002153,2.867952,0.003636,0.037537,0.682231,0.803694,0.511503,0.791365,0.76263,0.033854,0.959635,1.454336,4.0,0.992397,0.006464,9.6e-05,0.001043,0.0
4150,3187200,0.00010880184331797233,513.2,0.51,1.549785,103.08,34676,-0.008458,0.015986,0.003538,2.905532,0.003612,0.035065,0.729589,0.511197,0.545393,0.775105,0.804557,0.041667,0.981771,1.377022,2.0,0.991799,0.007099,9.2e-05,0.001009,0.0
4200,3225600,0.00010649769585253456,517.6,0.53,1.54146,126.9,35004,-0.007436,0.025002,0.002489,2.911283,0.00432,0.051666,0.321625,0.76348,0.629789,0.722565,0.680729,0.050781,0.824219,1.648982,5.0,0.992385,0.006532,8.9e-05,0.000993,0.0
4250,3264000,0.00010419354838709676,516.6,0.65,1.706848,106.67,35372,-0.006701,0.024083,0.002937,2.841208,0.003556,0.037109,0.565678,0.737871,0.438595,0.718376,0.648047,0.072917,0.742188,1.697452,3.0,0.993297,0.005658,8.6e-05,0.000959,0.0
4300,3302400,0.00010188940092165899,515.8,0.51,1.562662,109.17,35764,-0.006255,0.020743,0.00184,2.784077,0.003035,0.027466,0.55305,0.820028,0.241532,0.603541,0.670313,0.098958,0.869792,1.632932,5.0,0.993842,0.005147,8.3e-05,0.000927,0.0
